item_id,order_id,product_id,quantity,unit_price,line_total
2443,962,103,1,363.11,363.11
2444,962,88,5,959.49,4797.45
2445,963,53,4,377.58,1510.32
2446,963,194,4,981.5,3926.0
2447,963,36,4,19.01,76.04
2448,963,21,2,562.68,1125.36
2449,964,131,5,579.46,2897.3
2450,964,103,5,363.11,1815.55
2451,964,63,2,224.94,449.88
2452,965,62,5,579.58,2897.9
2453,965,16,1,776.09,776.09
2454,965,161,3,882.73,2648.19
2455,966,193,4,573.67,2294.68
2456,966,24,3,748.59,2245.77
2457,966,163,3,727.35,2182.05
2458,967,171,2,963.42,1926.84
2459,967,23,3,294.0,882.0
2460,967,99,4,34.48,137.92
2461,967,62,5,579.58,2897.9
2462,968,146,2,441.87,883.74
2463,968,92,3,233.62,700.86
2464,968,30,1,537.47,537.47
2465,968,98,3,343.89,1031.67
2466,969,101,5,799.06,3995.3
2467,969,11,2,797.76,1595.52
2468,970,121,4,965.88,3863.52
2469,970,47,4,855.21,3420.84
2470,971,41,5,163.92,819.6
2471,972,197,4,733.79,2935.16
2472,972,105,1,864.39,864.39
2473,972,88,2,959.49,1918.98
2474,972,76,2,373.85,747.7
2475,973,97,3,503.28,1509.84
2476,974,18,4,462.36,1849.44
2477,974,20,1,772.31,772.31
2478,974,27,5,682.78,3413.9
2479,975,83,2,72.63,145.26
2480,975,86,5,807.13,4035.65
2481,975,163,3,727.35,2182.05
2482,975,105,3,864.39,2593.17
2483,976,96,1,678.64,678.64
2484,977,49,5,566.09,2830.45
2485,978,35,4,809.76,3239.04
2486,979,3,3,403.57,1210.71
2487,979,37,4,612.89,2451.56
2488,980,54,4,84.85,339.4
2489,980,35,5,809.76,4048.8
2490,980,27,3,682.78,2048.34
2491,980,163,3,727.35,2182.05
2492,981,117,1,790.12,790.12
2493,981,136,5,391.52,1957.6
2494,981,59,5,210.05,1050.25
2495,982,55,1,123.04,123.04
2496,982,148,4,814.45,3257.8
2497,982,148,1,814.45,814.45
2498,983,127,4,678.75,2715.0
2499,983,67,5,806.74,4033.7
2500,983,161,1,882.73,882.73
2501,983,146,2,441.87,883.74
2502,984,130,5,594.24,2971.2
2503,984,196,3,740.87,2222.61
2504,985,196,3,740.87,2222.61
2505,985,82,3,945.45,2836.35
2506,985,29,2,324.56,649.12
2507,985,197,3,733.79,2201.37
2508,986,35,4,809.76,3239.04
2509,986,32,4,190.38,761.52
2510,986,69,2,97.0,194.0
2511,986,6,4,756.18,3024.72
2512,987,28,4,654.62,2618.48
2513,988,199,1,760.13,760.13
2514,988,52,3,290.65,871.95
2515,988,54,5,84.85,424.25
2516,989,130,4,594.24,2376.96
2517,990,141,4,796.89,3187.56
2518,990,114,3,594.26,1782.78
2519,991,188,2,513.22,1026.44
2520,991,55,4,123.04,492.16
2521,992,195,4,330.66,1322.64
2522,992,116,1,674.61,674.61
2523,992,65,1,786.87,786.87
2524,993,184,1,123.84,123.84
2525,993,155,1,457.42,457.42
2526,994,90,2,554.93,1109.86
2527,995,6,2,756.18,1512.36
2528,995,140,2,686.27,1372.54
2529,995,102,2,740.95,1481.9
2530,995,90,3,554.93,1664.79
2531,996,11,3,797.76,2393.28
2532,996,18,2,462.36,924.72
2533,997,22,5,382.79,1913.95
2534,997,9,3,595.75,1787.25
2535,998,119,2,595.84,1191.68
2536,998,2,3,433.77,1301.31
2537,998,195,3,330.66,991.98
2538,998,17,1,521.08,521.08
2539,999,182,4,313.62,1254.48
2540,1000,26,5,229.54,1147.7
2541,1000,56,2,757.39,1514.78
2542,1000,70,3,874.24,2622.72
2543,1001,142,1,781.83,781.83
2544,1001,16,5,776.09,3880.45
2545,1002,183,5,925.0,4625.0
2546,1002,80,1,172.39,172.39
2547,1002,163,2,727.35,1454.7
2548,1002,37,3,612.89,1838.67
2549,1003,8,5,144.08,720.4
2550,1003,187,5,526.23,2631.15
2551,1003,122,2,560.2,1120.4
2552,1003,191,4,920.62,3682.48
2553,1004,148,4,814.45,3257.8
2554,1004,53,2,377.58,755.16
2555,1004,46,3,829.62,2488.86
2556,1005,127,3,678.75,2036.25
2557,1006,48,3,899.39,2698.17
2558,1006,4,3,506.73,1520.19
2559,1007,45,4,527.87,2111.48
2560,1007,26,1,229.54,229.54
2561,1008,10,2,477.51,955.02
2562,1009,98,5,343.89,1719.45
2563,1009,111,1,303.93,303.93
2564,1009,177,4,684.52,2738.08
2565,1010,13,4,585.6,2342.4
2566,1010,4,2,506.73,1013.46
2567,1011,115,2,943.25,1886.5
2568,1011,15,2,23.84,47.68
2569,1011,200,1,983.19,983.19
2570,1011,9,5,595.75,2978.75
2571,1012,200,2,983.19,1966.38
2572,1012,101,4,799.06,3196.24
2573,1012,185,2,519.63,1039.26
2574,1013,147,3,861.73,2585.19
2575,1014,105,5,864.39,4321.95
2576,1014,150,1,985.55,985.55
2577,1015,87,4,621.68,2486.72
2578,1016,155,3,457.42,1372.26
2579,1016,8,1,144.08,144.08
2580,1016,25,4,141.59,566.36
2581,1016,63,2,224.94,449.88
2582,1017,145,1,301.22,301.22
2583,1017,7,4,141.35,565.4
2584,1017,56,5,757.39,3786.95
2585,1018,23,2,294.0,588.0
2586,1018,193,1,573.67,573.67
2587,1018,168,4,73.07,292.28
2588,1018,44,2,758.56,1517.12
2589,1019,28,2,654.62,1309.24
2590,1020,145,1,301.22,301.22
2591,1020,191,5,920.62,4603.1
2592,1020,121,1,965.88,965.88
2593,1020,168,4,73.07,292.28
2594,1021,37,2,612.89,1225.78
2595,1021,31,1,882.82,882.82
2596,1021,65,3,786.87,2360.61
2597,1021,182,3,313.62,940.86
2598,1022,29,4,324.56,1298.24
2599,1022,29,5,324.56,1622.8
2600,1022,43,5,157.42,787.1
2601,1022,18,4,462.36,1849.44
2602,1023,117,3,790.12,2370.36
2603,1024,63,4,224.94,899.76
2604,1024,14,2,152.04,304.08
2605,1024,58,3,37.06,111.18
2606,1025,34,2,526.69,1053.38
2607,1025,93,2,686.0,1372.0
2608,1025,24,4,748.59,2994.36
2609,1026,37,3,612.89,1838.67
2610,1027,55,5,123.04,615.2
2611,1027,70,1,874.24,874.24
2612,1028,188,1,513.22,513.22
2613,1028,150,3,985.55,2956.65
2614,1029,190,4,7.56,30.24
2615,1029,122,2,560.2,1120.4
2616,1029,97,5,503.28,2516.4
2617,1030,54,2,84.85,169.7
2618,1031,165,3,13.02,39.06
2619,1031,81,1,917.31,917.31
2620,1031,58,2,37.06,74.12
2621,1031,121,4,965.88,3863.52
2622,1032,167,4,881.58,3526.32
2623,1033,185,5,519.63,2598.15
2624,1033,7,2,141.35,282.7
2625,1033,70,3,874.24,2622.72
2626,1034,150,5,985.55,4927.75
2627,1034,90,1,554.93,554.93
2628,1034,98,1,343.89,343.89
2629,1035,28,1,654.62,654.62
2630,1035,148,1,814.45,814.45
2631,1036,138,5,191.16,955.8
2632,1036,24,2,748.59,1497.18
2633,1036,111,5,303.93,1519.65
2634,1037,194,3,981.5,2944.5
2635,1037,188,5,513.22,2566.1
2636,1037,138,4,191.16,764.64
2637,1037,66,4,755.64,3022.56
2638,1038,132,4,118.38,473.52
2639,1038,33,2,570.12,1140.24
2640,1038,119,4,595.84,2383.36
2641,1038,16,1,776.09,776.09
2642,1039,80,4,172.39,689.56
2643,1039,67,1,806.74,806.74
2644,1039,131,2,579.46,1158.92
2645,1040,169,5,629.93,3149.65
2646,1040,23,5,294.0,1470.0
2647,1040,29,5,324.56,1622.8
2648,1040,9,4,595.75,2383.0
2649,1041,159,5,50.71,253.55
2650,1041,34,1,526.69,526.69
2651,1041,112,3,968.87,2906.61
2652,1042,13,4,585.6,2342.4
2653,1043,101,5,799.06,3995.3
2654,1043,187,2,526.23,1052.46
2655,1044,84,2,660.98,1321.96
2656,1044,72,5,937.46,4687.3
2657,1045,131,4,579.46,2317.84
2658,1045,70,4,874.24,3496.96
2659,1045,11,5,797.76,3988.8
2660,1046,31,2,882.82,1765.64
2661,1046,147,5,861.73,4308.65
2662,1047,82,3,945.45,2836.35
2663,1047,111,2,303.93,607.86
2664,1047,38,1,403.83,403.83
2665,1047,44,1,758.56,758.56
2666,1048,52,4,290.65,1162.6
2667,1048,176,2,934.25,1868.5
2668,1049,92,3,233.62,700.86
2669,1050,54,2,84.85,169.7
2670,1051,16,1,776.09,776.09
2671,1052,141,5,796.89,3984.45
2672,1053,64,3,627.86,1883.58
2673,1053,191,4,920.62,3682.48
2674,1053,117,2,790.12,1580.24
2675,1053,152,1,253.43,253.43
2676,1054,1,5,599.53,2997.65
2677,1055,32,3,190.38,571.14
2678,1056,104,1,556.96,556.96
2679,1057,149,1,172.53,172.53
2680,1058,146,2,441.87,883.74
2681,1058,61,2,144.43,288.86
2682,1058,176,4,934.25,3737.0
2683,1058,52,4,290.65,1162.6
2684,1059,190,5,7.56,37.8
2685,1059,12,4,967.23,3868.92
2686,1059,3,5,403.57,2017.85
2687,1059,188,3,513.22,1539.66
2688,1060,140,1,686.27,686.27
2689,1060,141,4,796.89,3187.56
2690,1060,123,3,154.99,464.97
2691,1061,63,1,224.94,224.94
2692,1061,13,1,585.6,585.6
2693,1061,153,5,492.01,2460.05
2694,1061,132,3,118.38,355.14
2695,1062,64,4,627.86,2511.44
2696,1062,31,1,882.82,882.82
2697,1063,115,1,943.25,943.25
2698,1063,25,5,141.59,707.95
2699,1064,82,1,945.45,945.45
2700,1065,178,3,18.72,56.16
2701,1065,85,5,723.57,3617.85
2702,1065,37,5,612.89,3064.45
2703,1066,39,1,264.48,264.48
2704,1066,49,3,566.09,1698.27
2705,1066,171,1,963.42,963.42
2706,1067,93,2,686.0,1372.0
2707,1068,196,2,740.87,1481.74
2708,1068,72,4,937.46,3749.84
2709,1068,106,1,905.67,905.67
2710,1069,83,4,72.63,290.52
2711,1069,148,5,814.45,4072.25
2712,1069,153,3,492.01,1476.03
2713,1069,73,5,697.14,3485.7
2714,1070,104,4,556.96,2227.84
2715,1070,114,2,594.26,1188.52
2716,1070,184,1,123.84,123.84
2717,1071,15,5,23.84,119.2
2718,1072,69,1,97.0,97.0
2719,1072,36,5,19.01,95.05
2720,1073,177,5,684.52,3422.6
2721,1074,36,2,19.01,38.02
2722,1074,132,4,118.38,473.52
2723,1075,1,2,599.53,1199.06
2724,1075,101,2,799.06,1598.12
2725,1075,9,5,595.75,2978.75
2726,1076,129,1,190.45,190.45
2727,1076,128,3,334.33,1002.99
2728,1076,177,3,684.52,2053.56
2729,1077,120,2,170.51,341.02
2730,1077,92,2,233.62,467.24
2731,1078,80,2,172.39,344.78
2732,1078,57,3,382.38,1147.14
2733,1078,117,1,790.12,790.12
2734,1078,3,3,403.57,1210.71
2735,1079,41,5,163.92,819.6
2736,1080,198,5,236.83,1184.15
2737,1081,142,3,781.83,2345.49
2738,1081,28,5,654.62,3273.1
2739,1082,176,4,934.25,3737.0
2740,1083,161,2,882.73,1765.46
2741,1084,89,5,655.46,3277.3
2742,1084,5,3,133.02,399.06
2743,1084,171,4,963.42,3853.68
2744,1085,9,1,595.75,595.75
2745,1086,155,2,457.42,914.84
2746,1086,57,1,382.38,382.38
2747,1086,68,4,138.42,553.68
2748,1086,105,1,864.39,864.39
2749,1087,22,2,382.79,765.58
2750,1088,134,2,814.66,1629.32
2751,1088,118,1,923.87,923.87
2752,1089,23,2,294.0,588.0
2753,1090,33,5,570.12,2850.6
2754,1090,189,4,774.45,3097.8
2755,1091,90,1,554.93,554.93
2756,1092,8,3,144.08,432.24
2757,1092,137,3,694.96,2084.88
2758,1093,128,4,334.33,1337.32
2759,1094,193,3,573.67,1721.01
2760,1094,58,3,37.06,111.18
2761,1094,80,4,172.39,689.56
2762,1094,186,1,734.26,734.26
2763,1095,168,2,73.07,146.14
2764,1095,37,4,612.89,2451.56
2765,1095,108,2,423.99,847.98
2766,1096,99,1,34.48,34.48
2767,1096,28,5,654.62,3273.1
2768,1096,23,3,294.0,882.0
2769,1097,2,3,433.77,1301.31
2770,1097,128,2,334.33,668.66
2771,1098,126,2,71.84,143.68
2772,1098,67,2,806.74,1613.48
2773,1098,90,5,554.93,2774.65
2774,1099,22,4,382.79,1531.16
2775,1099,105,5,864.39,4321.95
2776,1099,44,2,758.56,1517.12
2777,1099,82,1,945.45,945.45
2778,1100,118,2,923.87,1847.74
2779,1100,101,4,799.06,3196.24
2780,1101,131,4,579.46,2317.84
2781,1102,181,4,921.31,3685.24
2782,1102,90,4,554.93,2219.72
2783,1102,40,2,265.24,530.48
2784,1102,71,1,481.99,481.99
2785,1103,105,5,864.39,4321.95
2786,1103,114,5,594.26,2971.3
2787,1103,70,5,874.24,4371.2
2788,1103,76,4,373.85,1495.4
2789,1104,21,2,562.68,1125.36
2790,1104,149,1,172.53,172.53
2791,1104,164,2,217.35,434.7
2792,1104,93,1,686.0,686.0
2793,1105,106,1,905.67,905.67
2794,1106,129,5,190.45,952.25
2795,1106,124,3,832.15,2496.45
2796,1106,38,2,403.83,807.66
2797,1107,81,3,917.31,2751.93
2798,1107,54,3,84.85,254.55
2799,1108,79,4,261.04,1044.16
2800,1109,141,2,796.89,1593.78
2801,1109,29,2,324.56,649.12
2802,1109,23,3,294.0,882.0
2803,1109,164,4,217.35,869.4
2804,1110,155,3,457.42,1372.26
2805,1110,42,3,640.51,1921.53
2806,1110,66,5,755.64,3778.2
2807,1111,5,4,133.02,532.08
2808,1111,169,3,629.93,1889.79
2809,1112,165,1,13.02,13.02
2810,1112,197,1,733.79,733.79
2811,1112,26,5,229.54,1147.7
2812,1113,199,2,760.13,1520.26
2813,1113,140,5,686.27,3431.35
2814,1113,21,5,562.68,2813.4
2815,1113,38,4,403.83,1615.32
2816,1114,1,4,599.53,2398.12
2817,1114,60,3,248.51,745.53
2818,1115,87,5,621.68,3108.4
2819,1115,74,5,383.75,1918.75
2820,1116,186,1,734.26,734.26
2821,1116,136,5,391.52,1957.6
2822,1117,151,4,919.17,3676.68
2823,1117,138,1,191.16,191.16
2824,1117,104,4,556.96,2227.84
2825,1118,199,1,760.13,760.13
2826,1118,89,1,655.46,655.46
2827,1118,26,1,229.54,229.54
2828,1119,24,2,748.59,1497.18
2829,1119,95,3,929.22,2787.66
2830,1120,169,3,629.93,1889.79
2831,1120,22,2,382.79,765.58
2832,1121,8,1,144.08,144.08
2833,1121,182,4,313.62,1254.48
2834,1122,80,5,172.39,861.95
2835,1123,2,2,433.77,867.54
2836,1123,128,2,334.33,668.66
2837,1123,26,5,229.54,1147.7
2838,1123,99,1,34.48,34.48
2839,1124,52,2,290.65,581.3
2840,1125,179,2,290.05,580.1
2841,1126,153,4,492.01,1968.04
2842,1127,21,1,562.68,562.68
2843,1128,9,1,595.75,595.75
2844,1128,54,3,84.85,254.55
2845,1128,122,1,560.2,560.2
2846,1129,28,4,654.62,2618.48
2847,1129,192,1,228.39,228.39
2848,1130,196,5,740.87,3704.35
2849,1130,107,1,143.14,143.14
2850,1130,200,1,983.19,983.19
2851,1130,162,4,87.01,348.04
2852,1131,195,3,330.66,991.98
2853,1131,176,5,934.25,4671.25
2854,1132,185,5,519.63,2598.15
2855,1133,26,5,229.54,1147.7
2856,1133,166,3,75.47,226.41
2857,1133,163,4,727.35,2909.4
2858,1134,94,1,20.58,20.58
2859,1134,161,1,882.73,882.73
2860,1134,20,2,772.31,1544.62
2861,1135,88,2,959.49,1918.98
2862,1135,87,5,621.68,3108.4
2863,1135,43,1,157.42,157.42
2864,1135,6,4,756.18,3024.72
2865,1136,143,5,574.84,2874.2
2866,1136,174,4,749.1,2996.4
2867,1137,121,2,965.88,1931.76
2868,1138,154,1,635.45,635.45
2869,1138,184,2,123.84,247.68
2870,1138,120,1,170.51,170.51
2871,1138,107,1,143.14,143.14
2872,1139,8,5,144.08,720.4
2873,1139,177,5,684.52,3422.6
2874,1139,29,5,324.56,1622.8
2875,1139,121,2,965.88,1931.76
2876,1140,52,5,290.65,1453.25
2877,1140,195,5,330.66,1653.3
2878,1141,65,4,786.87,3147.48
2879,1141,126,1,71.84,71.84
2880,1141,138,2,191.16,382.32
2881,1141,125,3,523.5,1570.5
2882,1142,11,4,797.76,3191.04
2883,1142,108,5,423.99,2119.95
2884,1143,2,2,433.77,867.54
2885,1144,141,1,796.89,796.89
2886,1144,173,5,848.64,4243.2
2887,1144,94,3,20.58,61.74
2888,1145,129,1,190.45,190.45
2889,1145,4,2,506.73,1013.46
2890,1145,167,3,881.58,2644.74
2891,1145,172,3,555.62,1666.86
2892,1146,197,2,733.79,1467.58
2893,1146,55,4,123.04,492.16
2894,1147,42,1,640.51,640.51
2895,1147,101,5,799.06,3995.3
2896,1148,99,5,34.48,172.4
2897,1149,142,3,781.83,2345.49
2898,1149,117,3,790.12,2370.36
2899,1149,102,4,740.95,2963.8
2900,1149,6,4,756.18,3024.72
2901,1150,175,3,388.95,1166.85
2902,1150,17,4,521.08,2084.32
2903,1150,159,1,50.71,50.71
2904,1150,63,5,224.94,1124.7
2905,1151,179,2,290.05,580.1
2906,1151,23,3,294.0,882.0
2907,1151,15,1,23.84,23.84
2908,1152,77,2,264.47,528.94
2909,1152,100,1,434.68,434.68
2910,1152,2,4,433.77,1735.08
2911,1152,3,2,403.57,807.14
2912,1153,94,1,20.58,20.58
2913,1153,167,5,881.58,4407.9
2914,1154,41,3,163.92,491.76
2915,1154,55,1,123.04,123.04
2916,1154,159,5,50.71,253.55
2917,1155,148,2,814.45,1628.9
2918,1155,74,5,383.75,1918.75
2919,1156,129,1,190.45,190.45
2920,1156,57,1,382.38,382.38
2921,1156,3,3,403.57,1210.71
2922,1157,190,4,7.56,30.24
2923,1158,4,3,506.73,1520.19
2924,1159,12,2,967.23,1934.46
2925,1159,26,3,229.54,688.62
2926,1160,97,4,503.28,2013.12
2927,1161,196,5,740.87,3704.35
2928,1161,100,3,434.68,1304.04
2929,1161,104,2,556.96,1113.92
2930,1162,171,5,963.42,4817.1
2931,1162,85,2,723.57,1447.14
2932,1163,141,1,796.89,796.89
2933,1163,24,1,748.59,748.59
2934,1163,84,1,660.98,660.98
2935,1164,195,3,330.66,991.98
2936,1165,108,3,423.99,1271.97
2937,1165,197,2,733.79,1467.58
2938,1165,126,5,71.84,359.2
2939,1165,150,4,985.55,3942.2
2940,1166,82,4,945.45,3781.8
2941,1167,142,3,781.83,2345.49
2942,1167,83,1,72.63,72.63
2943,1168,140,1,686.27,686.27
2944,1168,115,4,943.25,3773.0
2945,1169,26,2,229.54,459.08
2946,1169,60,5,248.51,1242.55
2947,1169,96,5,678.64,3393.2
2948,1170,130,1,594.24,594.24
2949,1170,88,3,959.49,2878.47
2950,1170,67,2,806.74,1613.48
2951,1170,97,1,503.28,503.28
2952,1171,42,2,640.51,1281.02
2953,1171,188,4,513.22,2052.88
2954,1171,5,2,133.02,266.04
2955,1171,76,3,373.85,1121.55
2956,1172,195,3,330.66,991.98
2957,1172,198,3,236.83,710.49
2958,1172,109,4,595.83,2383.32
2959,1172,120,2,170.51,341.02
2960,1173,92,1,233.62,233.62
2961,1174,27,1,682.78,682.78
2962,1174,118,2,923.87,1847.74
2963,1174,16,5,776.09,3880.45
2964,1174,119,1,595.84,595.84
2965,1175,99,3,34.48,103.44
2966,1175,194,4,981.5,3926.0
2967,1175,137,2,694.96,1389.92
2968,1176,171,1,963.42,963.42
2969,1176,56,1,757.39,757.39
2970,1176,125,3,523.5,1570.5
2971,1176,79,2,261.04,522.08
2972,1177,199,2,760.13,1520.26
2973,1178,76,1,373.85,373.85
2974,1178,78,5,333.21,1666.05
2975,1178,84,4,660.98,2643.92
2976,1178,172,2,555.62,1111.24
2977,1179,13,2,585.6,1171.2
2978,1179,145,2,301.22,602.44
2979,1179,86,3,807.13,2421.39
2980,1179,198,4,236.83,947.32
2981,1180,38,4,403.83,1615.32
2982,1180,48,5,899.39,4496.95
2983,1180,133,3,613.25,1839.75
2984,1180,12,4,967.23,3868.92
2985,1181,110,3,842.4,2527.2
2986,1181,35,1,809.76,809.76
2987,1181,115,4,943.25,3773.0
2988,1181,175,2,388.95,777.9
2989,1182,123,1,154.99,154.99
2990,1182,181,2,921.31,1842.62
2991,1183,54,5,84.85,424.25
2992,1183,103,4,363.11,1452.44
2993,1183,107,2,143.14,286.28
2994,1184,155,2,457.42,914.84
2995,1184,56,5,757.39,3786.95
2996,1184,111,5,303.93,1519.65
2997,1185,156,1,732.27,732.27
2998,1185,105,1,864.39,864.39
2999,1185,68,5,138.42,692.1
3000,1185,134,4,814.66,3258.64
3001,1186,46,1,829.62,829.62
3002,1186,178,3,18.72,56.16
3003,1187,200,2,983.19,1966.38
3004,1187,67,1,806.74,806.74
3005,1187,89,1,655.46,655.46
3006,1188,122,2,560.2,1120.4
3007,1188,148,4,814.45,3257.8
3008,1189,84,5,660.98,3304.9
3009,1190,110,3,842.4,2527.2
3010,1190,199,1,760.13,760.13
3011,1190,81,2,917.31,1834.62
3012,1190,175,3,388.95,1166.85
3013,1191,116,1,674.61,674.61
3014,1191,189,4,774.45,3097.8
3015,1191,129,5,190.45,952.25
3016,1191,119,4,595.84,2383.36
3017,1192,89,3,655.46,1966.38
3018,1192,41,4,163.92,655.68
3019,1192,20,5,772.31,3861.55
3020,1193,62,5,579.58,2897.9
3021,1194,38,2,403.83,807.66
3022,1194,123,2,154.99,309.98
3023,1194,104,2,556.96,1113.92
3024,1195,187,2,526.23,1052.46
3025,1195,47,1,855.21,855.21
3026,1195,181,2,921.31,1842.62
3027,1195,45,2,527.87,1055.74
3028,1196,27,1,682.78,682.78
3029,1196,195,1,330.66,330.66
3030,1196,119,3,595.84,1787.52
3031,1196,167,4,881.58,3526.32
3032,1197,156,1,732.27,732.27
3033,1197,126,1,71.84,71.84
3034,1197,109,2,595.83,1191.66
3035,1197,15,3,23.84,71.52
3036,1198,158,5,341.06,1705.3
3037,1198,96,1,678.64,678.64
3038,1199,69,5,97.0,485.0
3039,1199,104,5,556.96,2784.8
3040,1199,142,2,781.83,1563.66
3041,1200,96,2,678.64,1357.28
3042,1201,109,5,595.83,2979.15
3043,1202,54,5,84.85,424.25
3044,1203,48,1,899.39,899.39
3045,1203,47,4,855.21,3420.84
3046,1204,25,3,141.59,424.77
3047,1205,174,4,749.1,2996.4
3048,1205,69,4,97.0,388.0
3049,1206,16,4,776.09,3104.36
3050,1207,19,4,612.02,2448.08
3051,1208,195,1,330.66,330.66
3052,1208,56,1,757.39,757.39
3053,1208,103,2,363.11,726.22
3054,1208,115,1,943.25,943.25
3055,1209,176,1,934.25,934.25
3056,1209,9,3,595.75,1787.25
3057,1209,150,2,985.55,1971.1
3058,1210,48,4,899.39,3597.56
3059,1210,118,2,923.87,1847.74
3060,1211,72,4,937.46,3749.84
3061,1211,148,2,814.45,1628.9
3062,1211,29,4,324.56,1298.24
3063,1212,145,3,301.22,903.66
3064,1212,114,4,594.26,2377.04
3065,1213,143,1,574.84,574.84
3066,1213,139,2,140.85,281.7
3067,1214,190,4,7.56,30.24
3068,1215,67,1,806.74,806.74
3069,1215,41,3,163.92,491.76
3070,1215,158,5,341.06,1705.3
3071,1216,28,5,654.62,3273.1
3072,1216,57,5,382.38,1911.9
3073,1216,58,2,37.06,74.12
3074,1217,180,2,642.33,1284.66
3075,1217,195,4,330.66,1322.64
3076,1217,47,5,855.21,4276.05
3077,1217,23,2,294.0,588.0
3078,1218,100,2,434.68,869.36
3079,1219,167,1,881.58,881.58
3080,1219,77,5,264.47,1322.35
3081,1219,110,1,842.4,842.4
3082,1220,111,4,303.93,1215.72
3083,1220,116,4,674.61,2698.44
3084,1221,44,4,758.56,3034.24
3085,1221,43,5,157.42,787.1
3086,1221,165,3,13.02,39.06
3087,1222,53,5,377.58,1887.9
3088,1222,126,3,71.84,215.52
3089,1222,160,5,444.08,2220.4
3090,1223,6,4,756.18,3024.72
3091,1223,186,1,734.26,734.26
3092,1223,130,5,594.24,2971.2
3093,1224,78,1,333.21,333.21
3094,1224,108,4,423.99,1695.96
3095,1224,94,4,20.58,82.32
3096,1224,6,2,756.18,1512.36
3097,1225,140,1,686.27,686.27
3098,1226,145,2,301.22,602.44
3099,1227,43,2,157.42,314.84
3100,1228,96,3,678.64,2035.92
3101,1229,159,1,50.71,50.71
3102,1229,72,3,937.46,2812.38
3103,1230,150,2,985.55,1971.1
3104,1231,41,3,163.92,491.76
3105,1231,50,2,258.18,516.36
3106,1232,45,1,527.87,527.87
3107,1232,43,2,157.42,314.84
3108,1233,18,1,462.36,462.36
3109,1233,40,3,265.24,795.72
3110,1233,167,3,881.58,2644.74
3111,1234,16,1,776.09,776.09
3112,1234,159,2,50.71,101.42
3113,1234,87,3,621.68,1865.04
3114,1235,184,1,123.84,123.84
3115,1235,58,4,37.06,148.24
3116,1235,149,5,172.53,862.65
3117,1236,178,2,18.72,37.44
3118,1236,160,2,444.08,888.16
3119,1236,194,2,981.5,1963.0
3120,1237,42,3,640.51,1921.53
3121,1237,64,4,627.86,2511.44
3122,1238,152,4,253.43,1013.72
3123,1238,34,1,526.69,526.69
3124,1239,89,5,655.46,3277.3
3125,1240,32,2,190.38,380.76
3126,1240,69,3,97.0,291.0
3127,1241,42,5,640.51,3202.55
3128,1242,114,3,594.26,1782.78
3129,1243,81,5,917.31,4586.55
3130,1243,154,5,635.45,3177.25
3131,1243,35,1,809.76,809.76
3132,1243,31,2,882.82,1765.64
3133,1244,128,4,334.33,1337.32
3134,1244,51,1,701.88,701.88
3135,1245,118,3,923.87,2771.61
3136,1245,151,3,919.17,2757.51
3137,1245,72,2,937.46,1874.92
3138,1245,17,1,521.08,521.08
3139,1246,47,5,855.21,4276.05
3140,1246,199,3,760.13,2280.39
3141,1246,165,1,13.02,13.02
3142,1246,145,2,301.22,602.44
3143,1247,88,5,959.49,4797.45
3144,1247,26,5,229.54,1147.7
3145,1247,34,2,526.69,1053.38
3146,1247,102,4,740.95,2963.8
3147,1248,180,2,642.33,1284.66
3148,1249,124,3,832.15,2496.45
3149,1250,185,4,519.63,2078.52
3150,1250,33,4,570.12,2280.48
3151,1251,122,3,560.2,1680.6
3152,1251,39,5,264.48,1322.4
3153,1251,162,4,87.01,348.04
3154,1252,99,1,34.48,34.48
3155,1252,37,1,612.89,612.89
3156,1252,159,4,50.71,202.84
3157,1253,115,2,943.25,1886.5
3158,1254,2,5,433.77,2168.85
3159,1255,169,5,629.93,3149.65
3160,1255,69,3,97.0,291.0
3161,1256,70,1,874.24,874.24
3162,1256,49,2,566.09,1132.18
3163,1257,17,3,521.08,1563.24
3164,1258,85,3,723.57,2170.71
3165,1258,3,3,403.57,1210.71
3166,1259,70,2,874.24,1748.48
3167,1260,26,5,229.54,1147.7
3168,1260,164,1,217.35,217.35
3169,1261,61,1,144.43,144.43
3170,1261,133,4,613.25,2453.0
3171,1261,125,5,523.5,2617.5
3172,1262,164,2,217.35,434.7
3173,1262,67,4,806.74,3226.96
3174,1262,155,2,457.42,914.84
3175,1262,96,3,678.64,2035.92
3176,1263,40,1,265.24,265.24
3177,1263,129,5,190.45,952.25
3178,1264,182,3,313.62,940.86
3179,1264,161,3,882.73,2648.19
3180,1265,152,2,253.43,506.86
3181,1266,78,5,333.21,1666.05
3182,1267,127,1,678.75,678.75
3183,1267,111,4,303.93,1215.72
3184,1267,163,4,727.35,2909.4
3185,1267,148,2,814.45,1628.9
3186,1268,61,2,144.43,288.86
3187,1268,151,5,919.17,4595.85
3188,1269,91,1,646.68,646.68
3189,1269,92,5,233.62,1168.1
3190,1269,15,2,23.84,47.68
3191,1269,88,4,959.49,3837.96
3192,1270,111,3,303.93,911.79
3193,1270,15,5,23.84,119.2
3194,1270,86,5,807.13,4035.65
3195,1271,189,5,774.45,3872.25
3196,1271,136,2,391.52,783.04
3197,1271,190,5,7.56,37.8
3198,1272,199,3,760.13,2280.39
3199,1272,180,4,642.33,2569.32
3200,1273,35,4,809.76,3239.04
