order_id,customer_id,rep_id,order_date,status,channel,discount_pct,shipping_cost,region_id
1306,148,30,2023-06-16,Cancelled,Online,0.0,16.66,2
1307,50,7,2024-11-07,Processing,Online,10.0,22.56,5
1308,276,26,2023-02-04,Pending,In-Store,20.0,20.56,3
1309,105,10,2024-05-23,Delivered,Phone,0.0,20.78,3
1310,471,4,2022-09-03,Delivered,In-Store,5.0,6.58,2
1311,143,24,2022-08-27,Shipped,Online,15.0,19.83,1
1312,168,6,2024-11-04,Shipped,In-Store,5.0,15.77,5
1313,345,25,2022-06-01,Shipped,Online,5.0,2.51,5
1314,163,7,2022-03-14,Pending,Online,0.0,14.66,2
1315,345,7,2023-06-28,Delivered,Online,5.0,20.35,4
1316,145,5,2023-02-11,Pending,Phone,20.0,18.08,2
1317,2,14,2022-05-18,Delivered,Phone,10.0,5.21,2
1318,20,14,2023-06-23,Cancelled,In-Store,15.0,14.6,3
1319,248,17,2023-01-04,Shipped,Online,0.0,16.7,4
1320,408,21,2024-03-14,Cancelled,In-Store,10.0,12.02,1
1321,113,4,2023-08-12,Delivered,In-Store,0.0,6.18,4
1322,60,6,2024-08-09,Shipped,Phone,0.0,8.69,4
1323,361,5,2024-09-17,Delivered,Phone,5.0,17.18,1
1324,149,9,2024-11-05,Processing,In-Store,0.0,14.06,3
1325,134,22,2023-10-13,Delivered,In-Store,20.0,11.05,4
1326,134,30,2022-04-22,Shipped,In-Store,15.0,5.47,1
1327,158,15,2024-04-19,Processing,Phone,0.0,13.4,1
1328,486,20,2023-11-07,Processing,Phone,10.0,0.5,1
1329,411,13,2022-07-04,Shipped,In-Store,20.0,19.15,1
1330,336,2,2024-11-28,Processing,In-Store,10.0,4.96,2
1331,430,18,2024-03-21,Processing,In-Store,20.0,4.04,3
1332,170,14,2023-03-18,Cancelled,Phone,0.0,23.5,1
1333,433,1,2024-12-14,Pending,Phone,5.0,19.78,1
1334,81,10,2023-09-10,Pending,Online,15.0,19.31,2
1335,18,9,2022-09-11,Delivered,Phone,5.0,3.28,3
1336,442,3,2022-06-06,Pending,Phone,15.0,17.59,4
1337,11,1,2022-11-07,Pending,Phone,10.0,19.82,2
1338,426,20,2023-10-02,Shipped,In-Store,10.0,18.59,3
1339,141,15,2023-02-20,Pending,In-Store,15.0,14.41,4
1340,150,14,2022-07-10,Processing,In-Store,10.0,6.96,3
1341,465,23,2024-12-28,Cancelled,Online,5.0,0.43,4
1342,373,13,2024-02-03,Cancelled,Phone,0.0,11.31,5
1343,500,1,2024-03-24,Processing,In-Store,0.0,11.92,1
1344,330,10,2023-11-12,Processing,Phone,0.0,2.38,2
1345,107,28,2024-09-30,Cancelled,Online,0.0,3.53,5
1346,430,16,2024-12-07,Cancelled,Online,0.0,19.19,3
1347,211,10,2023-11-23,Processing,Online,0.0,17.22,5
1348,209,28,2022-01-12,Shipped,Phone,0.0,18.88,4
1349,280,16,2023-10-04,Processing,In-Store,5.0,17.72,5
1350,285,28,2022-06-16,Pending,In-Store,15.0,1.94,2
1351,388,1,2022-11-28,Cancelled,Phone,0.0,4.15,4
1352,446,4,2022-03-21,Delivered,In-Store,0.0,15.65,5
1353,250,5,2024-05-06,Delivered,Online,0.0,2.94,3
1354,369,30,2023-07-10,Cancelled,In-Store,10.0,22.24,5
1355,333,6,2022-10-17,Shipped,Phone,15.0,5.11,5
1356,488,23,2024-01-31,Cancelled,Phone,0.0,11.8,2
1357,480,11,2022-10-05,Processing,Phone,15.0,20.74,1
1358,163,14,2023-01-03,Processing,In-Store,0.0,24.83,1
1359,160,23,2023-01-20,Processing,Phone,0.0,13.44,3
1360,49,2,2024-08-17,Cancelled,Online,0.0,8.76,5
1361,453,8,2023-12-08,Pending,Online,0.0,7.1,4
1362,300,24,2023-09-19,Shipped,Phone,20.0,10.08,3
1363,288,18,2023-02-19,Pending,Phone,0.0,2.57,2
1364,144,6,2023-06-23,Cancelled,Online,0.0,19.92,5
1365,331,25,2024-02-24,Shipped,Phone,20.0,21.34,5
1366,142,26,2024-08-27,Processing,Online,0.0,19.58,2
1367,47,30,2022-10-28,Processing,Online,5.0,21.87,3
1368,40,29,2022-04-17,Processing,Phone,20.0,10.99,4
1369,168,10,2024-10-21,Pending,Online,10.0,9.83,4
1370,362,16,2023-12-29,Shipped,Phone,0.0,13.27,5
1371,432,7,2022-12-07,Shipped,Phone,0.0,21.0,5
1372,227,16,2023-05-29,Pending,Phone,5.0,16.3,2
1373,13,28,2024-01-19,Delivered,Phone,0.0,18.21,2
1374,316,18,2023-01-27,Delivered,In-Store,0.0,23.33,1
1375,101,15,2024-01-10,Cancelled,Online,0.0,14.65,3
1376,49,30,2024-01-26,Shipped,Phone,0.0,15.17,1
1377,332,9,2024-09-07,Delivered,Online,15.0,17.61,3
1378,321,2,2022-03-04,Delivered,Phone,15.0,11.36,2
1379,243,24,2022-08-01,Pending,In-Store,0.0,15.32,2
1380,362,24,2022-12-29,Processing,Online,5.0,20.85,1
1381,29,15,2022-05-08,Shipped,Online,20.0,13.6,2
1382,336,20,2022-02-04,Shipped,Phone,20.0,22.49,2
1383,464,19,2024-01-21,Cancelled,Online,15.0,10.08,1
1384,34,7,2024-10-24,Processing,Phone,0.0,2.1,4
1385,23,9,2023-02-11,Cancelled,In-Store,0.0,15.88,1
1386,160,9,2023-12-20,Pending,In-Store,5.0,14.2,1
1387,290,30,2024-08-06,Pending,Online,0.0,4.56,1
1388,96,11,2022-02-11,Processing,Online,0.0,15.95,4
1389,42,29,2023-05-21,Shipped,Phone,15.0,23.57,2
1390,383,25,2022-09-29,Shipped,Online,5.0,17.65,2
1391,143,5,2023-10-09,Delivered,Online,20.0,4.71,2
1392,91,10,2023-06-16,Delivered,In-Store,0.0,12.25,5
1393,187,12,2024-12-07,Delivered,Phone,15.0,20.79,1
1394,487,27,2024-02-29,Processing,Phone,10.0,5.27,4
1395,178,21,2023-08-15,Processing,In-Store,15.0,24.21,5
1396,425,24,2023-07-05,Pending,Phone,20.0,5.27,2
1397,240,9,2022-03-06,Pending,Phone,15.0,15.78,4
1398,72,15,2023-10-24,Shipped,Phone,5.0,16.46,1
1399,166,23,2022-08-03,Shipped,Online,0.0,10.54,3
1400,173,21,2022-07-25,Processing,In-Store,0.0,4.07,5
1401,96,25,2022-02-14,Delivered,Phone,5.0,14.84,4
1402,375,13,2024-08-27,Processing,In-Store,15.0,9.33,3
1403,248,22,2024-04-01,Shipped,Online,0.0,19.08,5
1404,56,14,2024-05-22,Shipped,Phone,5.0,14.83,2
1405,263,6,2023-09-08,Cancelled,Phone,10.0,4.96,5
1406,385,5,2022-09-24,Shipped,Online,0.0,7.73,2
1407,411,12,2024-07-28,Delivered,Online,5.0,0.02,2
1408,103,29,2022-12-19,Shipped,In-Store,0.0,4.61,2
1409,224,3,2023-05-17,Processing,Phone,10.0,21.14,3
1410,3,16,2022-11-23,Shipped,Online,5.0,13.75,4
1411,358,7,2024-08-25,Delivered,In-Store,15.0,6.07,1
1412,199,5,2023-10-14,Processing,In-Store,20.0,8.18,3
1413,420,22,2024-05-19,Cancelled,In-Store,10.0,1.79,4
1414,343,24,2022-02-25,Processing,Phone,0.0,19.2,3
1415,186,11,2024-10-23,Pending,Phone,10.0,18.79,1
1416,331,8,2022-10-10,Delivered,Online,0.0,5.28,4
1417,48,11,2024-02-26,Processing,In-Store,0.0,7.12,4
1418,346,27,2024-09-11,Pending,In-Store,5.0,4.49,4
1419,350,17,2022-08-06,Delivered,Online,0.0,17.15,1
1420,336,28,2024-04-08,Pending,Online,0.0,3.22,5
1421,197,22,2024-07-20,Pending,In-Store,15.0,24.0,4
1422,217,25,2022-04-22,Shipped,In-Store,0.0,18.55,1
1423,310,26,2024-07-11,Cancelled,In-Store,20.0,11.84,3
1424,433,18,2024-01-18,Pending,Online,5.0,13.29,4
1425,446,22,2022-06-13,Processing,Online,0.0,23.71,5
1426,133,7,2024-11-20,Cancelled,Phone,20.0,11.37,1
1427,238,10,2022-03-23,Pending,In-Store,5.0,9.18,5
1428,352,12,2023-06-01,Delivered,In-Store,15.0,7.4,1
1429,278,9,2023-01-02,Shipped,In-Store,5.0,0.44,3
1430,153,21,2022-03-14,Cancelled,Online,0.0,18.3,5
1431,379,13,2023-05-25,Processing,Online,10.0,2.36,2
1432,325,16,2024-06-01,Shipped,In-Store,5.0,17.22,2
1433,471,27,2024-12-08,Cancelled,In-Store,0.0,1.91,3
1434,20,5,2022-07-27,Delivered,Phone,15.0,1.97,3
1435,217,13,2022-02-15,Processing,Phone,0.0,18.04,1
1436,429,30,2024-06-06,Pending,Online,10.0,6.52,3
1437,316,17,2023-05-15,Pending,In-Store,10.0,11.82,4
1438,141,24,2023-01-16,Shipped,Phone,15.0,1.14,4
1439,466,6,2023-08-07,Shipped,Online,5.0,5.18,4
1440,337,5,2023-07-17,Shipped,In-Store,10.0,19.76,3
1441,50,8,2023-04-06,Pending,Phone,0.0,5.53,5
1442,148,24,2024-08-01,Cancelled,In-Store,15.0,14.88,5
1443,200,16,2022-01-26,Shipped,In-Store,0.0,8.66,4
1444,78,15,2024-10-18,Processing,Phone,15.0,4.25,4
1445,131,13,2022-03-08,Cancelled,Online,15.0,12.16,3
1446,43,7,2024-12-20,Shipped,In-Store,0.0,18.77,4
1447,346,15,2022-03-02,Processing,Phone,10.0,4.17,3
1448,290,14,2024-04-30,Pending,In-Store,10.0,18.6,2
1449,193,30,2022-09-27,Delivered,Phone,20.0,3.09,4
1450,112,7,2022-08-15,Cancelled,In-Store,0.0,21.62,4
1451,282,14,2023-12-22,Processing,In-Store,10.0,6.97,3
1452,323,4,2023-10-13,Cancelled,Phone,10.0,9.8,4
1453,254,25,2024-08-08,Shipped,In-Store,0.0,23.1,2
1454,205,10,2022-01-07,Cancelled,In-Store,20.0,11.6,2
1455,350,30,2022-07-21,Delivered,Phone,15.0,10.45,4
1456,211,7,2022-03-01,Cancelled,Online,0.0,15.24,5
1457,42,20,2024-04-17,Pending,In-Store,10.0,6.25,5
1458,321,16,2022-07-06,Shipped,Online,15.0,15.03,4
1459,283,17,2023-01-31,Processing,In-Store,0.0,18.08,2
1460,90,16,2023-02-14,Shipped,Online,0.0,1.62,1
1461,106,19,2024-08-02,Delivered,Online,15.0,15.08,2
1462,408,6,2024-08-02,Cancelled,Phone,0.0,20.09,3
1463,447,30,2022-11-23,Processing,In-Store,15.0,24.06,1
1464,384,2,2024-04-12,Cancelled,In-Store,20.0,9.63,4
1465,491,9,2022-09-05,Cancelled,Phone,10.0,17.87,4
1466,247,27,2022-05-03,Shipped,In-Store,20.0,20.56,1
1467,187,13,2024-11-13,Delivered,In-Store,20.0,3.1,2
1468,434,9,2022-08-17,Processing,In-Store,5.0,16.41,2
1469,468,8,2024-09-15,Processing,In-Store,0.0,8.25,1
1470,235,29,2024-10-03,Processing,In-Store,0.0,7.38,4
1471,170,26,2024-07-11,Shipped,Phone,0.0,14.86,2
1472,76,17,2023-08-14,Pending,Online,0.0,14.09,3
1473,158,23,2022-11-21,Cancelled,Phone,0.0,11.88,4
1474,345,10,2022-11-13,Processing,Online,10.0,7.31,4
1475,132,21,2023-04-12,Pending,Online,10.0,7.57,5
1476,7,9,2024-01-16,Cancelled,Phone,20.0,24.9,4
1477,245,20,2022-12-15,Shipped,Phone,0.0,14.68,5
1478,161,17,2024-02-06,Delivered,In-Store,15.0,4.23,5
1479,247,6,2024-09-18,Delivered,Online,15.0,23.67,3
1480,116,10,2023-02-27,Processing,Online,0.0,15.22,1
1481,333,7,2024-01-01,Delivered,In-Store,10.0,22.82,1
1482,431,24,2024-12-09,Processing,Phone,0.0,9.09,1
1483,205,21,2022-07-22,Shipped,Phone,0.0,6.79,5
1484,434,24,2022-06-12,Pending,In-Store,10.0,13.07,2
1485,132,26,2023-01-10,Processing,Online,15.0,17.93,2
1486,21,20,2023-06-29,Cancelled,In-Store,0.0,18.58,1
1487,464,29,2022-09-29,Cancelled,In-Store,0.0,5.19,2
1488,300,25,2024-09-04,Delivered,Online,10.0,22.04,1
1489,164,26,2022-05-30,Processing,In-Store,0.0,11.05,4
1490,102,4,2023-03-17,Cancelled,In-Store,0.0,14.23,5
1491,221,28,2022-08-17,Delivered,Phone,0.0,14.72,5
1492,387,15,2022-01-02,Shipped,In-Store,10.0,6.77,2
1493,169,17,2024-09-16,Cancelled,In-Store,15.0,7.49,5
1494,128,11,2023-07-18,Cancelled,Phone,0.0,15.65,1
1495,388,6,2024-09-25,Pending,In-Store,10.0,11.76,2
1496,92,3,2024-06-03,Shipped,Online,20.0,11.08,5
1497,422,6,2023-02-01,Pending,Online,0.0,7.68,3
1498,164,25,2024-12-22,Delivered,Online,15.0,7.5,5
1499,108,19,2022-11-13,Shipped,Online,0.0,19.16,2
1500,437,6,2022-11-18,Shipped,Phone,5.0,16.34,4
1501,400,24,2023-07-06,Processing,In-Store,5.0,23.36,3
1502,190,5,2023-09-20,Shipped,Phone,0.0,20.73,3
1503,231,10,2024-05-21,Cancelled,In-Store,20.0,10.43,4
1504,29,14,2023-12-26,Processing,In-Store,20.0,6.86,2
1505,107,22,2023-06-09,Shipped,In-Store,0.0,8.05,4
1506,167,18,2023-02-13,Processing,Phone,10.0,11.0,3
1507,55,3,2023-05-13,Processing,In-Store,15.0,11.99,5
1508,241,2,2024-03-09,Delivered,Online,0.0,24.67,5
1509,193,2,2022-07-27,Pending,Phone,0.0,6.9,3
1510,225,30,2023-08-06,Pending,In-Store,0.0,22.02,1
1511,167,25,2024-04-27,Processing,Online,10.0,7.47,2
1512,288,3,2024-06-16,Processing,In-Store,10.0,13.66,3
1513,286,17,2023-08-20,Pending,Online,20.0,19.25,3
1514,491,28,2024-01-10,Delivered,Phone,0.0,4.6,4
1515,117,15,2024-01-12,Shipped,Online,15.0,24.29,3
1516,131,20,2022-02-17,Processing,Online,15.0,10.27,4
1517,413,16,2022-04-09,Cancelled,Online,10.0,9.34,5
1518,224,2,2024-10-29,Shipped,Phone,5.0,7.07,3
1519,325,3,2022-06-04,Cancelled,Online,10.0,19.51,5
1520,82,26,2024-11-17,Pending,Phone,5.0,15.25,2
1521,385,3,2024-06-01,Shipped,In-Store,5.0,22.23,2
1522,334,11,2022-05-30,Processing,Phone,10.0,8.5,5
1523,400,23,2024-06-04,Pending,In-Store,10.0,7.35,5
1524,425,13,2022-02-08,Pending,Online,0.0,10.68,3
1525,439,8,2023-10-31,Cancelled,In-Store,15.0,16.64,5
1526,474,12,2022-11-09,Processing,Online,0.0,7.71,1
1527,14,18,2022-03-22,Processing,Phone,0.0,23.87,3
1528,446,11,2023-04-17,Processing,Online,0.0,4.08,3
1529,120,30,2023-03-21,Shipped,Online,0.0,21.94,4
1530,64,27,2024-02-08,Pending,In-Store,20.0,18.6,2
1531,195,2,2024-07-04,Delivered,In-Store,0.0,5.14,4
1532,303,27,2022-09-13,Pending,Online,10.0,22.83,5
1533,63,6,2023-03-06,Pending,In-Store,15.0,15.12,3
1534,213,7,2023-03-07,Pending,Phone,0.0,11.95,5
1535,58,15,2022-02-03,Pending,In-Store,20.0,10.5,1
1536,182,12,2023-09-27,Pending,In-Store,20.0,16.3,2
1537,360,3,2024-03-09,Delivered,Online,0.0,18.24,3
1538,24,5,2023-05-25,Processing,Phone,0.0,3.2,2
1539,72,23,2024-08-20,Pending,Online,10.0,20.06,3
1540,191,20,2024-04-29,Processing,In-Store,0.0,4.37,5
1541,495,5,2023-01-07,Shipped,Online,20.0,4.06,4
1542,105,10,2024-04-06,Shipped,In-Store,10.0,8.03,1
1543,170,1,2024-08-21,Pending,Phone,20.0,3.61,4
1544,24,18,2024-02-12,Cancelled,Phone,10.0,4.24,1
1545,8,12,2023-04-02,Pending,In-Store,0.0,2.81,4
1546,238,14,2024-06-20,Processing,Phone,20.0,15.92,3
1547,244,16,2023-06-11,Processing,In-Store,15.0,13.5,5
1548,343,23,2022-07-17,Delivered,In-Store,15.0,20.78,5
1549,101,5,2023-03-26,Cancelled,Online,20.0,23.56,2
1550,338,3,2022-07-14,Delivered,In-Store,10.0,2.63,2
1551,129,6,2023-09-09,Shipped,Phone,5.0,16.71,5
1552,265,19,2023-07-01,Processing,In-Store,5.0,9.37,2
1553,297,24,2022-03-12,Delivered,Phone,0.0,19.85,2
1554,8,5,2022-03-11,Processing,Online,5.0,8.06,5
1555,247,16,2023-12-06,Processing,Phone,20.0,20.42,5
1556,208,15,2023-03-16,Delivered,Phone,0.0,13.65,1
1557,382,9,2024-11-19,Shipped,In-Store,0.0,6.38,4
1558,396,18,2024-07-23,Pending,Phone,20.0,8.56,5
1559,135,3,2024-01-19,Delivered,Phone,0.0,24.12,2
1560,49,8,2024-07-25,Pending,Online,10.0,17.82,2
1561,448,12,2023-09-21,Delivered,In-Store,10.0,24.61,1
1562,495,28,2024-10-30,Processing,In-Store,20.0,23.53,5
1563,100,5,2023-03-31,Pending,Online,15.0,18.61,5
1564,308,25,2022-11-07,Cancelled,Phone,10.0,1.17,5
1565,186,18,2023-04-17,Cancelled,Online,0.0,3.97,2
1566,326,21,2023-04-09,Processing,Phone,10.0,10.6,2
1567,143,2,2024-03-31,Shipped,In-Store,10.0,24.3,4
1568,240,11,2022-10-06,Shipped,Online,0.0,6.28,5
1569,343,10,2023-03-04,Cancelled,Phone,0.0,1.48,4
1570,72,5,2024-09-11,Processing,Online,5.0,19.66,4
1571,201,19,2023-02-01,Processing,In-Store,0.0,5.66,3
1572,72,29,2024-04-02,Pending,Phone,15.0,14.65,2
1573,106,15,2022-10-19,Shipped,In-Store,0.0,15.92,5
1574,160,17,2022-07-30,Cancelled,In-Store,0.0,16.51,3
1575,421,4,2024-07-19,Processing,Online,20.0,22.76,3
1576,449,9,2022-03-25,Delivered,In-Store,0.0,15.67,4
1577,300,6,2024-09-24,Shipped,Online,10.0,2.58,5
1578,492,20,2024-01-13,Processing,Phone,5.0,20.92,4
1579,216,2,2022-08-04,Shipped,Phone,15.0,6.9,3
1580,328,17,2023-11-05,Delivered,Phone,20.0,6.28,3
1581,43,1,2022-07-27,Delivered,Online,10.0,12.37,5
1582,223,22,2023-06-29,Pending,Phone,5.0,14.02,5
1583,193,20,2024-11-28,Delivered,Online,10.0,2.69,1
1584,295,4,2022-08-29,Processing,In-Store,10.0,16.82,5
1585,216,27,2024-03-17,Pending,In-Store,15.0,19.7,4
1586,294,28,2024-12-06,Pending,In-Store,20.0,20.13,4
1587,343,30,2022-02-22,Processing,Phone,0.0,0.6,3
1588,51,10,2024-04-24,Pending,Phone,5.0,21.24,3
1589,184,27,2023-12-06,Shipped,Online,0.0,11.15,1
1590,167,15,2023-06-23,Processing,Online,10.0,19.27,5
1591,332,11,2024-04-01,Shipped,Online,20.0,12.5,1
1592,171,12,2023-04-12,Shipped,In-Store,0.0,22.85,1
1593,328,13,2023-10-03,Cancelled,In-Store,15.0,4.65,4
1594,104,9,2024-09-21,Shipped,In-Store,20.0,10.94,3
1595,387,6,2022-12-12,Shipped,Online,0.0,4.74,3
1596,466,17,2023-08-30,Cancelled,Phone,0.0,9.95,1
1597,102,3,2022-07-05,Cancelled,Phone,5.0,21.31,2
1598,367,11,2024-12-27,Shipped,In-Store,0.0,23.03,1
1599,433,24,2023-08-25,Cancelled,Phone,0.0,8.1,2
1600,227,27,2022-03-25,Processing,Phone,0.0,16.69,3
1601,14,16,2023-04-05,Processing,Online,0.0,11.01,2
1602,75,1,2023-08-31,Processing,Online,20.0,15.31,4
1603,213,18,2023-01-29,Delivered,Online,20.0,12.96,4
1604,322,19,2024-03-03,Shipped,Phone,20.0,24.55,3
1605,221,12,2024-01-17,Processing,In-Store,10.0,8.93,2
1606,165,28,2023-05-21,Cancelled,Phone,0.0,2.42,5
1607,363,16,2023-10-05,Pending,Phone,0.0,18.0,5
1608,421,8,2024-08-10,Shipped,Phone,20.0,1.33,5
1609,225,16,2024-06-12,Pending,Online,0.0,14.0,5
1610,333,2,2023-12-13,Delivered,Phone,0.0,1.59,3
1611,34,24,2023-07-20,Cancelled,In-Store,15.0,0.69,5
1612,252,14,2022-10-01,Delivered,Online,15.0,11.3,5
1613,357,22,2023-09-16,Shipped,Online,10.0,19.96,5
1614,485,14,2022-10-23,Cancelled,Phone,10.0,7.86,1
1615,498,20,2022-04-19,Shipped,Phone,0.0,19.37,1
1616,315,3,2024-12-20,Delivered,Phone,0.0,18.31,2
1617,308,25,2023-01-03,Processing,Online,15.0,23.22,1
1618,170,3,2022-07-12,Delivered,Phone,15.0,23.73,4
1619,413,14,2024-02-20,Delivered,Online,20.0,8.58,1
1620,160,12,2022-12-30,Delivered,In-Store,5.0,2.27,3
1621,206,7,2023-04-10,Shipped,Phone,15.0,2.04,4
1622,385,4,2024-12-08,Shipped,Online,10.0,1.52,5
1623,31,22,2024-02-04,Pending,Online,0.0,24.09,5
1624,7,1,2023-11-01,Delivered,In-Store,0.0,20.0,5
1625,289,12,2022-05-23,Processing,Online,15.0,15.52,2
1626,275,7,2023-12-09,Pending,Phone,0.0,14.99,5
1627,91,29,2024-06-21,Processing,Phone,0.0,20.36,4
1628,16,20,2022-03-21,Cancelled,Online,20.0,23.36,3
1629,56,12,2023-01-05,Cancelled,Phone,0.0,22.51,4
1630,99,20,2022-11-14,Cancelled,In-Store,5.0,23.22,5
1631,426,13,2024-07-06,Pending,Phone,10.0,1.64,2
1632,188,5,2023-05-06,Delivered,Online,20.0,10.11,3
1633,31,30,2024-09-10,Cancelled,Online,20.0,13.0,3
1634,467,17,2024-12-25,Cancelled,In-Store,20.0,13.66,2
1635,145,11,2022-10-05,Delivered,Online,0.0,23.61,4
1636,207,14,2024-02-12,Pending,In-Store,0.0,12.28,3
1637,288,16,2024-03-07,Shipped,In-Store,20.0,19.27,1
1638,271,27,2022-03-27,Processing,Online,0.0,22.3,5
1639,278,6,2023-10-05,Pending,Phone,0.0,1.18,3
1640,198,7,2023-12-22,Cancelled,Online,20.0,20.63,4
1641,379,17,2024-12-09,Processing,Phone,0.0,17.03,1
1642,467,7,2022-07-22,Delivered,Online,0.0,17.81,1
1643,366,7,2024-10-11,Processing,Phone,15.0,15.33,1
1644,473,13,2023-02-26,Pending,In-Store,0.0,22.61,3
1645,91,13,2023-04-13,Shipped,In-Store,0.0,3.9,5
1646,127,20,2023-06-13,Delivered,Phone,10.0,17.75,3
1647,105,29,2023-07-13,Delivered,Phone,0.0,10.4,4
1648,194,9,2023-01-24,Delivered,In-Store,10.0,0.26,4
1649,22,23,2024-07-08,Processing,Phone,15.0,5.57,1
1650,60,6,2024-09-27,Pending,Online,10.0,8.18,3
1651,490,22,2024-03-26,Shipped,Phone,0.0,7.12,5
1652,134,4,2022-09-02,Delivered,Online,0.0,13.87,4
1653,103,5,2024-11-27,Pending,In-Store,5.0,2.73,2
1654,20,27,2024-03-05,Processing,Online,20.0,17.34,1
1655,124,14,2024-01-30,Delivered,Phone,0.0,11.05,1
1656,340,30,2024-10-28,Processing,Online,15.0,7.95,5
1657,8,5,2023-12-01,Shipped,Online,0.0,11.55,1
1658,201,13,2022-11-10,Shipped,Phone,0.0,5.63,2
1659,172,22,2024-06-17,Pending,In-Store,0.0,21.09,5
1660,271,10,2022-11-26,Processing,Phone,0.0,1.42,1
1661,210,17,2024-12-30,Pending,Phone,15.0,4.25,3
1662,190,2,2022-10-21,Pending,Phone,0.0,0.15,1
1663,289,2,2024-03-04,Cancelled,Online,20.0,5.61,1
1664,289,18,2022-06-01,Pending,Phone,20.0,22.77,5
1665,331,13,2023-08-02,Cancelled,In-Store,5.0,22.76,2
1666,350,16,2023-05-28,Shipped,Phone,5.0,11.98,2
1667,233,18,2024-01-08,Processing,Online,0.0,15.93,2
1668,494,13,2023-06-11,Processing,In-Store,15.0,0.52,3
1669,74,2,2024-07-30,Delivered,Phone,10.0,21.29,4
1670,65,27,2023-12-24,Processing,In-Store,5.0,22.09,4
1671,376,15,2024-06-28,Delivered,In-Store,0.0,8.45,4
1672,69,24,2024-12-21,Processing,Online,0.0,17.81,5
1673,100,28,2024-01-15,Delivered,Phone,20.0,19.1,4
1674,192,21,2023-09-21,Processing,In-Store,0.0,11.76,5
1675,334,15,2023-09-08,Cancelled,In-Store,0.0,4.99,3
1676,283,29,2022-11-17,Delivered,Phone,5.0,4.51,4
1677,13,23,2023-02-27,Delivered,Phone,15.0,4.31,5
1678,394,5,2024-04-03,Cancelled,Online,0.0,10.28,4
1679,126,28,2022-09-25,Delivered,In-Store,10.0,23.33,5
1680,272,24,2022-03-14,Pending,Online,0.0,0.54,1
1681,170,28,2022-07-04,Shipped,In-Store,0.0,18.59,2
1682,158,27,2022-05-16,Shipped,Phone,0.0,14.59,4
1683,244,11,2022-12-25,Shipped,In-Store,0.0,20.06,2
1684,462,29,2022-11-08,Processing,In-Store,0.0,13.31,5
1685,210,6,2024-08-19,Shipped,Phone,20.0,22.59,1
1686,340,5,2024-06-30,Pending,Online,0.0,22.01,4
1687,195,16,2022-12-16,Pending,Phone,15.0,24.69,3
1688,477,15,2023-01-08,Delivered,Online,5.0,23.67,5
1689,177,29,2023-11-27,Pending,In-Store,0.0,4.43,5
1690,154,22,2024-03-17,Processing,Online,20.0,24.01,2
1691,493,21,2023-10-19,Shipped,Phone,20.0,23.72,1
1692,182,20,2024-10-10,Pending,Phone,10.0,10.44,2
1693,187,28,2023-06-02,Processing,Phone,0.0,24.55,1
1694,251,11,2022-12-08,Pending,Phone,0.0,17.51,3
1695,230,14,2023-11-23,Pending,In-Store,15.0,24.88,4
1696,338,3,2023-11-13,Cancelled,Online,0.0,21.8,5
1697,6,24,2022-02-09,Shipped,In-Store,0.0,22.61,4
1698,199,2,2023-07-08,Delivered,In-Store,0.0,20.08,4
1699,209,23,2023-12-02,Processing,In-Store,15.0,6.54,2
1700,251,10,2023-07-01,Pending,In-Store,15.0,2.12,3
1701,442,17,2022-08-21,Pending,Online,20.0,19.05,2
1702,39,6,2024-02-04,Pending,Online,10.0,20.04,1
1703,443,3,2022-01-20,Pending,Phone,20.0,8.53,5
1704,37,5,2024-08-01,Shipped,Phone,0.0,15.31,1
1705,361,5,2023-02-13,Pending,Online,0.0,17.96,1
1706,2,14,2023-04-23,Processing,Online,15.0,1.99,3
1707,321,17,2023-01-30,Delivered,Online,15.0,24.7,5
1708,362,6,2024-08-18,Shipped,Phone,15.0,14.8,1
1709,227,6,2024-11-05,Pending,Online,0.0,24.35,3
1710,74,29,2023-01-23,Pending,Phone,20.0,1.89,2
1711,435,11,2023-04-12,Processing,In-Store,15.0,20.9,3
1712,308,14,2024-11-03,Shipped,Online,5.0,6.27,3
1713,377,8,2024-12-22,Pending,Phone,15.0,6.29,2
1714,34,2,2022-05-09,Delivered,In-Store,15.0,1.51,4
1715,41,22,2024-07-02,Pending,Phone,15.0,2.21,5
1716,395,30,2024-01-11,Cancelled,Phone,0.0,14.23,3
1717,231,12,2024-09-10,Shipped,In-Store,0.0,19.09,3
1718,280,24,2023-01-25,Processing,Phone,0.0,1.07,3
1719,210,15,2024-08-03,Shipped,In-Store,5.0,21.72,4
1720,232,5,2022-10-18,Delivered,In-Store,0.0,21.83,3
1721,196,28,2022-11-02,Delivered,In-Store,0.0,10.86,2
1722,78,19,2023-01-12,Processing,Online,0.0,9.78,2
1723,139,11,2023-02-10,Pending,In-Store,5.0,3.96,5
1724,143,8,2023-01-25,Delivered,Phone,15.0,12.48,4
1725,486,28,2022-11-24,Delivered,Phone,0.0,8.83,1
1726,35,11,2024-09-03,Cancelled,In-Store,0.0,5.88,4
1727,412,7,2024-05-02,Delivered,Online,0.0,15.79,3
1728,323,10,2024-05-28,Cancelled,Online,10.0,3.24,3
1729,175,24,2024-02-04,Processing,In-Store,10.0,24.26,1
1730,10,15,2024-01-28,Delivered,Online,0.0,23.61,2
1731,466,28,2023-10-03,Delivered,In-Store,10.0,8.52,3
