invoice_id,order_id,invoice_date,due_date,amount,status,payment_method
1246,1246,2024-01-24,2024-02-23,598.2,Overdue,Bank Transfer
1247,1247,2022-07-08,2022-08-07,1774.74,Overdue,Credit Card
1248,1248,2022-01-31,2022-03-02,1426.52,Paid,Bank Transfer
1249,1249,2022-03-31,2022-04-30,702.46,Unpaid,Credit Card
1250,1250,2024-03-25,2024-04-24,1828.23,Paid,Credit Card
1251,1251,2023-02-26,2023-03-28,101.09,Paid,Bank Transfer
1252,1252,2023-09-12,2023-10-12,517.92,Paid,Bank Transfer
1253,1253,2023-07-02,2023-08-01,1949.26,Paid,Bank Transfer
1254,1254,2024-04-21,2024-05-21,1135.93,Unpaid,Bank Transfer
1255,1255,2023-04-18,2023-05-18,240.09,Paid,Credit Card
1256,1256,2022-10-18,2022-11-17,1111.0,Paid,Cash
1257,1257,2022-02-13,2022-03-15,1202.19,Paid,Bank Transfer
1258,1258,2022-06-23,2022-07-23,1360.46,Paid,Bank Transfer
1259,1259,2024-02-23,2024-03-24,663.36,Unpaid,Cash
1260,1260,2024-06-01,2024-07-01,822.34,Paid,Credit Card
1261,1261,2022-02-23,2022-03-25,1741.22,Overdue,Cash
1262,1262,2022-02-26,2022-03-28,488.97,Paid,Bank Transfer
1263,1263,2022-04-27,2022-05-27,784.68,Paid,Bank Transfer
1264,1264,2024-08-07,2024-09-06,1123.77,Paid,Credit Card
1265,1265,2024-02-20,2024-03-21,1348.97,Paid,Bank Transfer
1266,1266,2023-07-16,2023-08-15,752.04,Paid,Cash
1267,1267,2022-03-21,2022-04-20,679.27,Paid,Bank Transfer
1268,1268,2022-01-26,2022-02-25,440.25,Paid,Bank Transfer
1269,1269,2024-06-27,2024-07-27,33.1,Unpaid,Bank Transfer
1270,1270,2024-09-10,2024-10-10,1540.96,Overdue,Cash
1271,1271,2023-10-06,2023-11-05,636.99,Paid,Credit Card
1272,1272,2024-10-10,2024-11-09,1299.41,Unpaid,Bank Transfer
1273,1273,2023-04-22,2023-05-22,1718.49,Paid,Cash
1274,1274,2023-10-12,2023-11-11,1451.89,Paid,Bank Transfer
1275,1275,2022-02-03,2022-03-05,1363.18,Unpaid,Credit Card
1276,1276,2022-06-08,2022-07-08,77.88,Paid,Cash
1277,1277,2024-01-31,2024-03-01,1488.82,Paid,Bank Transfer
1278,1278,2023-10-31,2023-11-30,1139.82,Paid,Bank Transfer
1279,1279,2022-03-05,2022-04-04,1781.79,Overdue,Credit Card
1280,1280,2022-02-22,2022-03-24,383.81,Paid,Credit Card
1281,1281,2024-11-06,2024-12-06,142.9,Unpaid,Bank Transfer
1282,1282,2022-03-08,2022-04-07,1898.82,Paid,Bank Transfer
1283,1283,2023-04-05,2023-05-05,226.28,Overdue,Credit Card
1284,1284,2022-09-06,2022-10-06,874.7,Unpaid,Credit Card
1285,1285,2023-10-12,2023-11-11,1837.02,Paid,Bank Transfer
1286,1286,2024-01-12,2024-02-11,1362.87,Paid,Credit Card
1287,1287,2024-06-30,2024-07-30,130.52,Overdue,Credit Card
1288,1288,2024-01-12,2024-02-11,520.65,Overdue,Credit Card
1289,1289,2022-09-14,2022-10-14,925.05,Overdue,Bank Transfer
1290,1290,2023-06-18,2023-07-18,1790.21,Paid,Bank Transfer
1291,1291,2022-10-31,2022-11-30,381.0,Paid,Cash
1292,1292,2024-07-18,2024-08-17,1305.13,Paid,Cash
1293,1293,2024-08-20,2024-09-19,1639.44,Overdue,Cash
1294,1294,2022-12-08,2023-01-07,1277.68,Paid,Cash
1295,1295,2023-12-27,2024-01-26,1200.61,Overdue,Bank Transfer
1296,1296,2023-11-21,2023-12-21,1570.73,Overdue,Credit Card
1297,1297,2023-12-28,2024-01-27,242.7,Paid,Credit Card
1298,1298,2024-09-04,2024-10-04,69.28,Paid,Credit Card
1299,1299,2024-11-09,2024-12-09,363.21,Unpaid,Credit Card
1300,1300,2024-07-17,2024-08-16,1734.47,Overdue,Credit Card
1301,1301,2022-07-18,2022-08-17,1771.23,Overdue,Credit Card
1302,1302,2024-12-11,2025-01-10,1311.69,Unpaid,Cash
1303,1303,2023-10-15,2023-11-14,573.86,Unpaid,Credit Card
1304,1304,2023-07-24,2023-08-23,644.8,Overdue,Cash
1305,1305,2023-08-13,2023-09-12,661.82,Overdue,Cash
1306,1306,2023-06-16,2023-07-16,1780.49,Paid,Cash
1307,1307,2024-11-07,2024-12-07,1868.39,Paid,Bank Transfer
1308,1308,2023-02-04,2023-03-06,403.16,Paid,Cash
1309,1309,2024-05-23,2024-06-22,1327.26,Paid,Credit Card
1310,1310,2022-09-03,2022-10-03,1962.08,Paid,Bank Transfer
1311,1311,2022-08-27,2022-09-26,1952.56,Overdue,Credit Card
1312,1312,2024-11-04,2024-12-04,1805.04,Paid,Bank Transfer
1313,1313,2022-06-01,2022-07-01,1413.3,Paid,Cash
1314,1314,2022-03-14,2022-04-13,1167.59,Paid,Cash
1315,1315,2023-06-28,2023-07-28,1764.46,Unpaid,Bank Transfer
1316,1316,2023-02-11,2023-03-13,46.02,Overdue,Bank Transfer
1317,1317,2022-05-18,2022-06-17,1640.58,Paid,Cash
1318,1318,2023-06-23,2023-07-23,864.64,Paid,Bank Transfer
1319,1319,2023-01-04,2023-02-03,328.15,Paid,Bank Transfer
1320,1320,2024-03-14,2024-04-13,370.23,Unpaid,Credit Card
1321,1321,2023-08-12,2023-09-11,917.04,Unpaid,Cash
1322,1322,2024-08-09,2024-09-08,516.2,Unpaid,Cash
1323,1323,2024-09-17,2024-10-17,1814.16,Paid,Credit Card
1324,1324,2024-11-05,2024-12-05,894.21,Overdue,Bank Transfer
1325,1325,2023-10-13,2023-11-12,844.82,Unpaid,Bank Transfer
1326,1326,2022-04-22,2022-05-22,927.13,Paid,Bank Transfer
1327,1327,2024-04-19,2024-05-19,191.09,Overdue,Cash
1328,1328,2023-11-07,2023-12-07,1010.24,Unpaid,Credit Card
1329,1329,2022-07-04,2022-08-03,1100.6,Paid,Bank Transfer
1330,1330,2024-11-28,2024-12-28,1054.46,Overdue,Credit Card
1331,1331,2024-03-21,2024-04-20,1035.05,Paid,Bank Transfer
1332,1332,2023-03-18,2023-04-17,1380.29,Paid,Cash
1333,1333,2024-12-14,2025-01-13,1294.92,Unpaid,Bank Transfer
1334,1334,2023-09-10,2023-10-10,256.66,Paid,Credit Card
1335,1335,2022-09-11,2022-10-11,696.37,Unpaid,Credit Card
1336,1336,2022-06-06,2022-07-06,1298.04,Unpaid,Credit Card
1337,1337,2022-11-07,2022-12-07,682.68,Unpaid,Cash
1338,1338,2023-10-02,2023-11-01,1040.32,Paid,Credit Card
1339,1339,2023-02-20,2023-03-22,1386.15,Unpaid,Bank Transfer
1340,1340,2022-07-10,2022-08-09,625.12,Unpaid,Cash
1341,1341,2024-12-28,2025-01-27,1679.47,Paid,Credit Card
1342,1342,2024-02-03,2024-03-04,943.1,Overdue,Credit Card
1343,1343,2024-03-24,2024-04-23,1797.18,Paid,Bank Transfer
1344,1344,2023-11-12,2023-12-12,284.4,Paid,Credit Card
1345,1345,2024-09-30,2024-10-30,1966.3,Paid,Credit Card
1346,1346,2024-12-07,2025-01-06,1680.14,Paid,Credit Card
1347,1347,2023-11-23,2023-12-23,1162.07,Paid,Cash
1348,1348,2022-01-12,2022-02-11,1121.61,Paid,Cash
1349,1349,2023-10-04,2023-11-03,59.05,Unpaid,Credit Card
1350,1350,2022-06-16,2022-07-16,1863.3,Paid,Bank Transfer
1351,1351,2022-11-28,2022-12-28,22.33,Overdue,Cash
1352,1352,2022-03-21,2022-04-20,1376.61,Unpaid,Credit Card
1353,1353,2024-05-06,2024-06-05,746.7,Paid,Bank Transfer
1354,1354,2023-07-10,2023-08-09,945.33,Paid,Cash
1355,1355,2022-10-17,2022-11-16,1899.12,Unpaid,Bank Transfer
1356,1356,2024-01-31,2024-03-01,135.27,Paid,Credit Card
1357,1357,2022-10-05,2022-11-04,860.8,Overdue,Cash
1358,1358,2023-01-03,2023-02-02,758.52,Unpaid,Cash
1359,1359,2023-01-20,2023-02-19,771.03,Paid,Cash
1360,1360,2024-08-17,2024-09-16,1825.78,Unpaid,Credit Card
1361,1361,2023-12-08,2024-01-07,1345.99,Paid,Credit Card
1362,1362,2023-09-19,2023-10-19,201.35,Overdue,Credit Card
1363,1363,2023-02-19,2023-03-21,121.46,Unpaid,Credit Card
1364,1364,2023-06-23,2023-07-23,1634.18,Unpaid,Cash
1365,1365,2024-02-24,2024-03-25,1479.08,Paid,Cash
1366,1366,2024-08-27,2024-09-26,369.69,Paid,Credit Card
1367,1367,2022-10-28,2022-11-27,314.22,Paid,Cash
1368,1368,2022-04-17,2022-05-17,957.64,Paid,Cash
1369,1369,2024-10-21,2024-11-20,1371.7,Paid,Credit Card
1370,1370,2023-12-29,2024-01-28,182.18,Paid,Cash
1371,1371,2022-12-07,2023-01-06,1804.42,Unpaid,Bank Transfer
1372,1372,2023-05-29,2023-06-28,1810.84,Overdue,Bank Transfer
1373,1373,2024-01-19,2024-02-18,552.68,Unpaid,Cash
1374,1374,2023-01-27,2023-02-26,1391.78,Paid,Cash
1375,1375,2024-01-10,2024-02-09,475.53,Overdue,Bank Transfer
1376,1376,2024-01-26,2024-02-25,656.16,Unpaid,Cash
1377,1377,2024-09-07,2024-10-07,632.28,Paid,Bank Transfer
1378,1378,2022-03-04,2022-04-03,319.67,Overdue,Cash
1379,1379,2022-08-01,2022-08-31,530.67,Paid,Credit Card
1380,1380,2022-12-29,2023-01-28,576.94,Unpaid,Bank Transfer
1381,1381,2022-05-08,2022-06-07,243.75,Paid,Bank Transfer
1382,1382,2022-02-04,2022-03-06,597.61,Paid,Credit Card
1383,1383,2024-01-21,2024-02-20,1802.9,Paid,Credit Card
1384,1384,2024-10-24,2024-11-23,928.0,Overdue,Credit Card
1385,1385,2023-02-11,2023-03-13,1739.43,Unpaid,Bank Transfer
1386,1386,2023-12-20,2024-01-19,1488.29,Overdue,Bank Transfer
1387,1387,2024-08-06,2024-09-05,771.05,Paid,Cash
1388,1388,2022-02-11,2022-03-13,1358.6,Unpaid,Credit Card
1389,1389,2023-05-21,2023-06-20,1678.22,Paid,Bank Transfer
1390,1390,2022-09-29,2022-10-29,1002.88,Paid,Bank Transfer
1391,1391,2023-10-09,2023-11-08,616.33,Paid,Bank Transfer
1392,1392,2023-06-16,2023-07-16,1051.51,Overdue,Cash
1393,1393,2024-12-07,2025-01-06,794.15,Overdue,Credit Card
1394,1394,2024-02-29,2024-03-30,564.56,Overdue,Cash
1395,1395,2023-08-15,2023-09-14,89.02,Paid,Credit Card
1396,1396,2023-07-05,2023-08-04,1912.89,Paid,Cash
1397,1397,2022-03-06,2022-04-05,813.52,Paid,Cash
1398,1398,2023-10-24,2023-11-23,109.36,Paid,Bank Transfer
1399,1399,2022-08-03,2022-09-02,525.87,Paid,Credit Card
1400,1400,2022-07-25,2022-08-24,1138.58,Overdue,Cash
1401,1401,2022-02-14,2022-03-16,884.72,Paid,Bank Transfer
1402,1402,2024-08-27,2024-09-26,760.29,Paid,Bank Transfer
1403,1403,2024-04-01,2024-05-01,307.81,Unpaid,Cash
1404,1404,2024-05-22,2024-06-21,1190.5,Paid,Credit Card
1405,1405,2023-09-08,2023-10-08,199.25,Paid,Cash
1406,1406,2022-09-24,2022-10-24,1045.79,Paid,Cash
1407,1407,2024-07-28,2024-08-27,515.56,Unpaid,Cash
1408,1408,2022-12-19,2023-01-18,1227.18,Paid,Cash
1409,1409,2023-05-17,2023-06-16,460.3,Paid,Credit Card
1410,1410,2022-11-23,2022-12-23,500.67,Overdue,Bank Transfer
1411,1411,2024-08-25,2024-09-24,253.21,Paid,Credit Card
1412,1412,2023-10-14,2023-11-13,1641.09,Unpaid,Cash
1413,1413,2024-05-19,2024-06-18,1395.0,Paid,Cash
1414,1414,2022-02-25,2022-03-27,1875.25,Overdue,Credit Card
1415,1415,2024-10-23,2024-11-22,1757.62,Paid,Credit Card
1416,1416,2022-10-10,2022-11-09,312.64,Unpaid,Bank Transfer
1417,1417,2024-02-26,2024-03-27,326.63,Overdue,Bank Transfer
1418,1418,2024-09-11,2024-10-11,1332.14,Paid,Credit Card
1419,1419,2022-08-06,2022-09-05,683.19,Paid,Bank Transfer
1420,1420,2024-04-08,2024-05-08,1102.36,Paid,Cash
1421,1421,2024-07-20,2024-08-19,1043.74,Unpaid,Cash
1422,1422,2022-04-22,2022-05-22,1731.64,Overdue,Credit Card
1423,1423,2024-07-11,2024-08-10,1937.4,Paid,Bank Transfer
1424,1424,2024-01-18,2024-02-17,1944.05,Paid,Cash
1425,1425,2022-06-13,2022-07-13,1463.11,Paid,Bank Transfer
1426,1426,2024-11-20,2024-12-20,623.99,Paid,Bank Transfer
1427,1427,2022-03-23,2022-04-22,365.52,Paid,Bank Transfer
1428,1428,2023-06-01,2023-07-01,1917.65,Unpaid,Cash
1429,1429,2023-01-02,2023-02-01,1104.33,Paid,Cash
1430,1430,2022-03-14,2022-04-13,959.39,Paid,Credit Card
1431,1431,2023-05-25,2023-06-24,539.26,Paid,Bank Transfer
1432,1432,2024-06-01,2024-07-01,382.66,Paid,Cash
1433,1433,2024-12-08,2025-01-07,113.89,Paid,Bank Transfer
1434,1434,2022-07-27,2022-08-26,1605.21,Overdue,Credit Card
1435,1435,2022-02-15,2022-03-17,859.17,Unpaid,Cash
1436,1436,2024-06-06,2024-07-06,1840.58,Overdue,Cash
1437,1437,2023-05-15,2023-06-14,1244.95,Overdue,Cash
1438,1438,2023-01-16,2023-02-15,1058.98,Unpaid,Bank Transfer
1439,1439,2023-08-07,2023-09-06,600.52,Paid,Cash
1440,1440,2023-07-17,2023-08-16,530.81,Unpaid,Bank Transfer
1441,1441,2023-04-06,2023-05-06,1933.62,Paid,Bank Transfer
1442,1442,2024-08-01,2024-08-31,28.46,Overdue,Credit Card
1443,1443,2022-01-26,2022-02-25,1449.65,Overdue,Cash
1444,1444,2024-10-18,2024-11-17,1967.77,Unpaid,Credit Card
1445,1445,2022-03-08,2022-04-07,1388.69,Overdue,Bank Transfer
1446,1446,2024-12-20,2025-01-19,380.35,Unpaid,Bank Transfer
1447,1447,2022-03-02,2022-04-01,1333.71,Paid,Cash
1448,1448,2024-04-30,2024-05-30,1171.23,Paid,Bank Transfer
1449,1449,2022-09-27,2022-10-27,1793.71,Overdue,Cash
1450,1450,2022-08-15,2022-09-14,73.89,Paid,Bank Transfer
1451,1451,2023-12-22,2024-01-21,1686.15,Overdue,Bank Transfer
1452,1452,2023-10-13,2023-11-12,1579.5,Unpaid,Cash
1453,1453,2024-08-08,2024-09-07,499.95,Paid,Bank Transfer
1454,1454,2022-01-07,2022-02-06,255.28,Paid,Bank Transfer
1455,1455,2022-07-21,2022-08-20,830.99,Unpaid,Credit Card
1456,1456,2022-03-01,2022-03-31,1416.4,Paid,Credit Card
1457,1457,2024-04-17,2024-05-17,1932.85,Unpaid,Credit Card
1458,1458,2022-07-06,2022-08-05,1321.32,Paid,Cash
1459,1459,2023-01-31,2023-03-02,519.6,Paid,Bank Transfer
1460,1460,2023-02-14,2023-03-16,1936.24,Paid,Bank Transfer
1461,1461,2024-08-02,2024-09-01,89.54,Paid,Bank Transfer
1462,1462,2024-08-02,2024-09-01,1278.62,Paid,Credit Card
1463,1463,2022-11-23,2022-12-23,511.19,Paid,Bank Transfer
1464,1464,2024-04-12,2024-05-12,1921.24,Paid,Cash
1465,1465,2022-09-05,2022-10-05,1436.64,Unpaid,Credit Card
1466,1466,2022-05-03,2022-06-02,1083.05,Paid,Bank Transfer
1467,1467,2024-11-13,2024-12-13,610.54,Paid,Bank Transfer
1468,1468,2022-08-17,2022-09-16,392.34,Paid,Credit Card
1469,1469,2024-09-15,2024-10-15,277.52,Paid,Credit Card
1470,1470,2024-10-03,2024-11-02,1096.34,Paid,Bank Transfer
1471,1471,2024-07-11,2024-08-10,1098.17,Paid,Cash
1472,1472,2023-08-14,2023-09-13,1810.08,Overdue,Credit Card
1473,1473,2022-11-21,2022-12-21,1814.22,Unpaid,Credit Card
1474,1474,2022-11-13,2022-12-13,651.52,Paid,Bank Transfer
1475,1475,2023-04-12,2023-05-12,1252.71,Overdue,Bank Transfer
1476,1476,2024-01-16,2024-02-15,1036.93,Unpaid,Credit Card
1477,1477,2022-12-15,2023-01-14,720.21,Paid,Cash
1478,1478,2024-02-06,2024-03-07,1670.09,Paid,Cash
1479,1479,2024-09-18,2024-10-18,1861.58,Paid,Cash
1480,1480,2023-02-27,2023-03-29,1711.94,Overdue,Credit Card
1481,1481,2024-01-01,2024-01-31,690.41,Paid,Credit Card
1482,1482,2024-12-09,2025-01-08,1831.44,Overdue,Cash
1483,1483,2022-07-22,2022-08-21,1089.78,Unpaid,Cash
1484,1484,2022-06-12,2022-07-12,102.18,Paid,Cash
1485,1485,2023-01-10,2023-02-09,559.57,Overdue,Cash
1486,1486,2023-06-29,2023-07-29,1219.33,Paid,Credit Card
1487,1487,2022-09-29,2022-10-29,1082.98,Paid,Cash
1488,1488,2024-09-04,2024-10-04,1684.58,Paid,Bank Transfer
1489,1489,2022-05-30,2022-06-29,1769.19,Paid,Credit Card
1490,1490,2023-03-17,2023-04-16,108.02,Paid,Cash
1491,1491,2022-08-17,2022-09-16,456.03,Paid,Cash
1492,1492,2022-01-02,2022-02-01,1089.98,Unpaid,Credit Card
1493,1493,2024-09-16,2024-10-16,1589.49,Paid,Credit Card
1494,1494,2023-07-18,2023-08-17,1496.67,Paid,Credit Card
1495,1495,2024-09-25,2024-10-25,1737.57,Unpaid,Cash
1496,1496,2024-06-03,2024-07-03,884.23,Paid,Credit Card
1497,1497,2023-02-01,2023-03-03,1579.54,Unpaid,Cash
1498,1498,2024-12-22,2025-01-21,790.61,Unpaid,Cash
1499,1499,2022-11-13,2022-12-13,1410.8,Paid,Credit Card
1500,1500,2022-11-18,2022-12-18,952.97,Overdue,Bank Transfer
1501,1501,2023-07-06,2023-08-05,1482.79,Paid,Cash
1502,1502,2023-09-20,2023-10-20,501.54,Paid,Cash
1503,1503,2024-05-21,2024-06-20,1988.0,Unpaid,Bank Transfer
1504,1504,2023-12-26,2024-01-25,1130.86,Paid,Bank Transfer
1505,1505,2023-06-09,2023-07-09,1940.5,Paid,Bank Transfer
1506,1506,2023-02-13,2023-03-15,380.35,Overdue,Credit Card
1507,1507,2023-05-13,2023-06-12,1651.28,Paid,Cash
1508,1508,2024-03-09,2024-04-08,1273.92,Paid,Bank Transfer
1509,1509,2022-07-27,2022-08-26,500.58,Unpaid,Credit Card
1510,1510,2023-08-06,2023-09-05,401.9,Paid,Bank Transfer
1511,1511,2024-04-27,2024-05-27,1009.42,Paid,Credit Card
1512,1512,2024-06-16,2024-07-16,524.29,Paid,Bank Transfer
1513,1513,2023-08-20,2023-09-19,1070.87,Overdue,Bank Transfer
1514,1514,2024-01-10,2024-02-09,452.28,Paid,Bank Transfer
1515,1515,2024-01-12,2024-02-11,456.84,Paid,Credit Card
1516,1516,2022-02-17,2022-03-19,1110.49,Unpaid,Credit Card
1517,1517,2022-04-09,2022-05-09,638.1,Paid,Bank Transfer
1518,1518,2024-10-29,2024-11-28,102.68,Paid,Bank Transfer
1519,1519,2022-06-04,2022-07-04,697.52,Paid,Bank Transfer
1520,1520,2024-11-17,2024-12-17,1051.99,Paid,Cash
1521,1521,2024-06-01,2024-07-01,1595.61,Unpaid,Cash
1522,1522,2022-05-30,2022-06-29,96.58,Paid,Credit Card
1523,1523,2024-06-04,2024-07-04,842.83,Overdue,Cash
1524,1524,2022-02-08,2022-03-10,1710.54,Paid,Bank Transfer
1525,1525,2023-10-31,2023-11-30,1581.66,Unpaid,Cash
1526,1526,2022-11-09,2022-12-09,1573.0,Paid,Bank Transfer
1527,1527,2022-03-22,2022-04-21,1741.5,Unpaid,Credit Card
1528,1528,2023-04-17,2023-05-17,1064.73,Paid,Bank Transfer
1529,1529,2023-03-21,2023-04-20,1225.27,Paid,Bank Transfer
1530,1530,2024-02-08,2024-03-09,1039.5,Paid,Cash
1531,1531,2024-07-04,2024-08-03,1348.84,Unpaid,Cash
1532,1532,2022-09-13,2022-10-13,471.96,Paid,Cash
1533,1533,2023-03-06,2023-04-05,373.07,Paid,Cash
1534,1534,2023-03-07,2023-04-06,342.81,Overdue,Cash
1535,1535,2022-02-03,2022-03-05,673.98,Overdue,Bank Transfer
1536,1536,2023-09-27,2023-10-27,1837.68,Unpaid,Credit Card
1537,1537,2024-03-09,2024-04-08,40.92,Unpaid,Credit Card
1538,1538,2023-05-25,2023-06-24,493.52,Overdue,Bank Transfer
1539,1539,2024-08-20,2024-09-19,1881.23,Overdue,Cash
1540,1540,2024-04-29,2024-05-29,1361.43,Paid,Credit Card
1541,1541,2023-01-07,2023-02-06,855.06,Paid,Bank Transfer
1542,1542,2024-04-06,2024-05-06,836.91,Overdue,Cash
1543,1543,2024-08-21,2024-09-20,659.6,Paid,Credit Card
1544,1544,2024-02-12,2024-03-13,274.97,Paid,Credit Card
1545,1545,2023-04-02,2023-05-02,1721.72,Paid,Cash
1546,1546,2024-06-20,2024-07-20,1033.07,Paid,Credit Card
1547,1547,2023-06-11,2023-07-11,1448.25,Overdue,Bank Transfer
1548,1548,2022-07-17,2022-08-16,200.41,Unpaid,Credit Card
1549,1549,2023-03-26,2023-04-25,1097.72,Paid,Bank Transfer
1550,1550,2022-07-14,2022-08-13,860.11,Overdue,Credit Card
1551,1551,2023-09-09,2023-10-09,654.53,Overdue,Credit Card
1552,1552,2023-07-01,2023-07-31,95.62,Paid,Credit Card
1553,1553,2022-03-12,2022-04-11,744.63,Paid,Credit Card
1554,1554,2022-03-11,2022-04-10,924.93,Paid,Bank Transfer
1555,1555,2023-12-06,2024-01-05,819.33,Paid,Credit Card
1556,1556,2023-03-16,2023-04-15,1279.06,Unpaid,Bank Transfer
1557,1557,2024-11-19,2024-12-19,348.09,Unpaid,Credit Card
1558,1558,2024-07-23,2024-08-22,1996.01,Unpaid,Bank Transfer
1559,1559,2024-01-19,2024-02-18,1224.14,Overdue,Bank Transfer
1560,1560,2024-07-25,2024-08-24,936.11,Overdue,Cash
1561,1561,2023-09-21,2023-10-21,1797.99,Paid,Bank Transfer
1562,1562,2024-10-30,2024-11-29,694.44,Paid,Cash
1563,1563,2023-03-31,2023-04-30,1148.68,Paid,Credit Card
1564,1564,2022-11-07,2022-12-07,1784.24,Paid,Cash
1565,1565,2023-04-17,2023-05-17,495.18,Unpaid,Credit Card
1566,1566,2023-04-09,2023-05-09,1135.03,Paid,Bank Transfer
1567,1567,2024-03-31,2024-04-30,247.17,Overdue,Bank Transfer
1568,1568,2022-10-06,2022-11-05,1753.16,Paid,Credit Card
1569,1569,2023-03-04,2023-04-03,1127.12,Overdue,Bank Transfer
1570,1570,2024-09-11,2024-10-11,1885.28,Paid,Credit Card
1571,1571,2023-02-01,2023-03-03,1483.36,Paid,Credit Card
1572,1572,2024-04-02,2024-05-02,1621.83,Paid,Bank Transfer
1573,1573,2022-10-19,2022-11-18,1790.56,Overdue,Cash
1574,1574,2022-07-30,2022-08-29,1953.5,Paid,Credit Card
1575,1575,2024-07-19,2024-08-18,800.83,Paid,Credit Card
1576,1576,2022-03-25,2022-04-24,1749.86,Overdue,Cash
1577,1577,2024-09-24,2024-10-24,1425.34,Paid,Bank Transfer
1578,1578,2024-01-13,2024-02-12,1667.82,Paid,Bank Transfer
1579,1579,2022-08-04,2022-09-03,604.88,Paid,Bank Transfer
1580,1580,2023-11-05,2023-12-05,314.9,Paid,Credit Card
1581,1581,2022-07-27,2022-08-26,1583.19,Paid,Bank Transfer
1582,1582,2023-06-29,2023-07-29,1268.74,Overdue,Bank Transfer
1583,1583,2024-11-28,2024-12-28,937.19,Paid,Cash
1584,1584,2022-08-29,2022-09-28,1466.69,Overdue,Credit Card
1585,1585,2024-03-17,2024-04-16,614.37,Paid,Credit Card
1586,1586,2024-12-06,2025-01-05,1648.62,Paid,Cash
1587,1587,2022-02-22,2022-03-24,1719.32,Paid,Cash
1588,1588,2024-04-24,2024-05-24,1875.64,Paid,Cash
1589,1589,2023-12-06,2024-01-05,1984.19,Paid,Credit Card
1590,1590,2023-06-23,2023-07-23,1478.83,Paid,Cash
1591,1591,2024-04-01,2024-05-01,416.54,Unpaid,Credit Card
1592,1592,2023-04-12,2023-05-12,593.33,Paid,Cash
1593,1593,2023-10-03,2023-11-02,516.02,Paid,Cash
1594,1594,2024-09-21,2024-10-21,195.32,Overdue,Credit Card
1595,1595,2022-12-12,2023-01-11,736.16,Paid,Bank Transfer
1596,1596,2023-08-30,2023-09-29,966.83,Paid,Cash
1597,1597,2022-07-05,2022-08-04,1145.0,Paid,Bank Transfer
1598,1598,2024-12-27,2025-01-26,1851.64,Unpaid,Cash
1599,1599,2023-08-25,2023-09-24,1827.93,Paid,Credit Card
1600,1600,2022-03-25,2022-04-24,1604.94,Paid,Credit Card
1601,1601,2023-04-05,2023-05-05,663.34,Unpaid,Credit Card
1602,1602,2023-08-31,2023-09-30,190.96,Overdue,Credit Card
1603,1603,2023-01-29,2023-02-28,1910.53,Paid,Credit Card
1604,1604,2024-03-03,2024-04-02,1603.83,Paid,Bank Transfer
1605,1605,2024-01-17,2024-02-16,1606.07,Paid,Bank Transfer
1606,1606,2023-05-21,2023-06-20,155.94,Paid,Cash
1607,1607,2023-10-05,2023-11-04,1538.93,Overdue,Bank Transfer
1608,1608,2024-08-10,2024-09-09,1389.97,Unpaid,Bank Transfer
1609,1609,2024-06-12,2024-07-12,1102.79,Paid,Credit Card
1610,1610,2023-12-13,2024-01-12,997.27,Paid,Credit Card
1611,1611,2023-07-20,2023-08-19,249.63,Paid,Credit Card
1612,1612,2022-10-01,2022-10-31,71.32,Paid,Cash
1613,1613,2023-09-16,2023-10-16,190.9,Paid,Cash
1614,1614,2022-10-23,2022-11-22,185.49,Paid,Credit Card
1615,1615,2022-04-19,2022-05-19,202.69,Overdue,Bank Transfer
1616,1616,2024-12-20,2025-01-19,1129.76,Paid,Cash
1617,1617,2023-01-03,2023-02-02,1060.77,Overdue,Credit Card
1618,1618,2022-07-12,2022-08-11,1120.99,Overdue,Cash
1619,1619,2024-02-20,2024-03-21,159.07,Unpaid,Cash
1620,1620,2022-12-30,2023-01-29,836.09,Paid,Credit Card
1621,1621,2023-04-10,2023-05-10,392.75,Overdue,Credit Card
1622,1622,2024-12-08,2025-01-07,1358.68,Overdue,Credit Card
1623,1623,2024-02-04,2024-03-05,1036.01,Paid,Cash
1624,1624,2023-11-01,2023-12-01,449.58,Paid,Bank Transfer
1625,1625,2022-05-23,2022-06-22,1929.17,Paid,Credit Card
1626,1626,2023-12-09,2024-01-08,895.69,Paid,Credit Card
1627,1627,2024-06-21,2024-07-21,1525.54,Unpaid,Bank Transfer
1628,1628,2022-03-21,2022-04-20,126.59,Paid,Cash
1629,1629,2023-01-05,2023-02-04,1762.39,Paid,Bank Transfer
1630,1630,2022-11-14,2022-12-14,188.45,Paid,Cash
1631,1631,2024-07-06,2024-08-05,1104.75,Overdue,Credit Card
1632,1632,2023-05-06,2023-06-05,1244.39,Overdue,Bank Transfer
1633,1633,2024-09-10,2024-10-10,595.31,Paid,Credit Card
1634,1634,2024-12-25,2025-01-24,241.79,Paid,Credit Card
1635,1635,2022-10-05,2022-11-04,65.39,Paid,Bank Transfer
1636,1636,2024-02-12,2024-03-13,1906.32,Paid,Cash
1637,1637,2024-03-07,2024-04-06,748.4,Paid,Bank Transfer
1638,1638,2022-03-27,2022-04-26,171.69,Overdue,Bank Transfer
1639,1639,2023-10-05,2023-11-04,1544.49,Paid,Credit Card
1640,1640,2023-12-22,2024-01-21,1656.23,Unpaid,Bank Transfer
1641,1641,2024-12-09,2025-01-08,706.57,Paid,Bank Transfer
