payroll_id,employee_id,pay_period,gross_salary,deductions,net_salary,payment_date
1342,178,2024-04,15740.38,3233.15,12507.23,2024-04-28
1343,178,2024-05,6001.02,2007.36,3993.66,2024-05-28
1344,178,2024-06,5803.39,1166.68,4636.71,2024-06-28
1345,39,2024-01,5175.47,1604.65,3570.82,2024-01-28
1346,39,2024-02,11186.1,3895.76,7290.34,2024-02-28
1347,39,2024-03,7813.21,2411.87,5401.34,2024-03-28
1348,39,2024-04,5651.99,1915.8,3736.19,2024-04-28
1349,39,2024-05,11231.9,2982.56,8249.34,2024-05-28
1350,39,2024-06,14867.54,4623.11,10244.43,2024-06-28
1351,14,2024-01,9427.71,2724.11,6703.6,2024-01-28
1352,14,2024-02,7764.01,2653.65,5110.36,2024-02-28
1353,14,2024-03,15188.49,3966.12,11222.37,2024-03-28
1354,14,2024-04,4487.02,907.46,3579.56,2024-04-28
1355,14,2024-05,16960.17,5262.87,11697.3,2024-05-28
1356,14,2024-06,12196.51,2873.9,9322.61,2024-06-28
1357,240,2024-01,4115.58,1361.09,2754.49,2024-01-28
1358,240,2024-02,17746.52,6062.0,11684.52,2024-02-28
1359,240,2024-03,13577.7,3263.18,10314.52,2024-03-28
1360,240,2024-04,3883.82,1249.43,2634.39,2024-04-28
1361,240,2024-05,12167.36,3355.28,8812.08,2024-05-28
1362,240,2024-06,5471.11,1684.16,3786.95,2024-06-28
1363,19,2024-01,12364.99,4219.23,8145.76,2024-01-28
1364,19,2024-02,4658.95,1484.81,3174.14,2024-02-28
1365,19,2024-03,5035.76,1536.52,3499.24,2024-03-28
1366,19,2024-04,14886.81,3389.87,11496.94,2024-04-28
1367,19,2024-05,10811.81,3553.23,7258.58,2024-05-28
1368,19,2024-06,7588.56,1605.22,5983.34,2024-06-28
1369,49,2024-01,13649.67,4498.03,9151.64,2024-01-28
1370,49,2024-02,6853.42,1524.91,5328.51,2024-02-28
1371,49,2024-03,8339.13,2463.28,5875.85,2024-03-28
1372,49,2024-04,7467.8,1864.09,5603.71,2024-04-28
1373,49,2024-05,3659.28,954.25,2705.03,2024-05-28
1374,49,2024-06,6908.98,1561.82,5347.16,2024-06-28
1375,136,2024-01,6642.73,2262.03,4380.7,2024-01-28
1376,136,2024-02,9502.4,2748.88,6753.52,2024-02-28
1377,136,2024-03,8905.72,2365.38,6540.34,2024-03-28
1378,136,2024-04,7176.91,1502.72,5674.19,2024-04-28
1379,136,2024-05,4245.16,1061.89,3183.27,2024-05-28
1380,136,2024-06,17282.92,3900.05,13382.87,2024-06-28
1381,279,2024-01,12608.14,2778.21,9829.93,2024-01-28
1382,279,2024-02,16169.51,3593.87,12575.64,2024-02-28
1383,279,2024-03,7066.35,1433.65,5632.7,2024-03-28
1384,279,2024-04,9391.0,2541.32,6849.68,2024-04-28
1385,279,2024-05,12262.96,2882.25,9380.71,2024-05-28
1386,279,2024-06,8781.21,2360.53,6420.68,2024-06-28
1387,6,2024-01,3999.74,1095.83,2903.91,2024-01-28
1388,6,2024-02,10660.21,3556.41,7103.8,2024-02-28
1389,6,2024-03,6771.66,1408.99,5362.67,2024-03-28
1390,6,2024-04,12145.19,2835.45,9309.74,2024-04-28
1391,6,2024-05,8377.66,2575.11,5802.55,2024-05-28
1392,6,2024-06,15918.57,3706.6,12211.97,2024-06-28
1393,110,2024-01,14135.96,3033.06,11102.9,2024-01-28
1394,110,2024-02,8331.98,2386.7,5945.28,2024-02-28
1395,110,2024-03,3821.44,867.63,2953.81,2024-03-28
1396,110,2024-04,6734.21,1783.49,4950.72,2024-04-28
1397,110,2024-05,4258.45,1305.52,2952.93,2024-05-28
1398,110,2024-06,12643.98,2559.43,10084.55,2024-06-28
1399,191,2024-01,9693.25,3355.7,6337.55,2024-01-28
1400,191,2024-02,5265.44,1694.06,3571.38,2024-02-28
1401,191,2024-03,7880.88,1714.65,6166.23,2024-03-28
1402,191,2024-04,5106.36,1514.86,3591.5,2024-04-28
1403,191,2024-05,16108.02,3361.61,12746.41,2024-05-28
1404,191,2024-06,13229.68,4464.15,8765.53,2024-06-28
1405,192,2024-01,9277.12,2671.48,6605.64,2024-01-28
1406,192,2024-02,14638.27,5074.1,9564.17,2024-02-28
1407,192,2024-03,15762.84,3199.62,12563.22,2024-03-28
1408,192,2024-04,7063.03,2126.05,4936.98,2024-04-28
1409,192,2024-05,12371.77,3851.86,8519.91,2024-05-28
1410,192,2024-06,5707.94,1702.57,4005.37,2024-06-28
1411,228,2024-01,17191.54,4669.75,12521.79,2024-01-28
1412,228,2024-02,16472.78,3829.15,12643.63,2024-02-28
1413,228,2024-03,9179.83,2902.47,6277.36,2024-03-28
1414,228,2024-04,9261.3,3085.85,6175.45,2024-04-28
1415,228,2024-05,6101.75,1967.41,4134.34,2024-05-28
1416,228,2024-06,11932.91,4123.13,7809.78,2024-06-28
1417,16,2024-01,3660.66,946.85,2713.81,2024-01-28
1418,16,2024-02,9066.04,3169.54,5896.5,2024-02-28
1419,16,2024-03,9423.13,3004.16,6418.97,2024-03-28
1420,16,2024-04,8105.53,1645.18,6460.35,2024-04-28
1421,16,2024-05,12683.87,3770.8,8913.07,2024-05-28
1422,16,2024-06,8096.38,2738.35,5358.03,2024-06-28
1423,280,2024-01,13181.65,2741.79,10439.86,2024-01-28
1424,280,2024-02,6271.7,1645.78,4625.92,2024-02-28
1425,280,2024-03,12328.47,3132.74,9195.73,2024-03-28
1426,280,2024-04,13377.62,3860.53,9517.09,2024-04-28
1427,280,2024-05,10575.1,2171.57,8403.53,2024-05-28
1428,280,2024-06,17753.08,6116.04,11637.04,2024-06-28
1429,132,2024-01,16367.1,5552.03,10815.07,2024-01-28
1430,132,2024-02,7674.44,1624.49,6049.95,2024-02-28
1431,132,2024-03,11608.7,2823.1,8785.6,2024-03-28
1432,132,2024-04,4012.94,878.92,3134.02,2024-04-28
1433,132,2024-05,6167.74,1294.45,4873.29,2024-05-28
1434,132,2024-06,3722.58,751.69,2970.89,2024-06-28
1435,271,2024-01,5700.88,1683.78,4017.1,2024-01-28
1436,271,2024-02,17287.92,5039.48,12248.44,2024-02-28
1437,271,2024-03,3634.63,944.42,2690.21,2024-03-28
1438,271,2024-04,11718.92,3683.82,8035.1,2024-04-28
1439,271,2024-05,10571.3,3290.81,7280.49,2024-05-28
1440,271,2024-06,16501.73,4813.47,11688.26,2024-06-28
1441,113,2024-01,11049.0,2894.38,8154.62,2024-01-28
1442,113,2024-02,10828.15,3156.27,7671.88,2024-02-28
1443,113,2024-03,6555.15,2134.6,4420.55,2024-03-28
1444,113,2024-04,4405.11,1173.38,3231.73,2024-04-28
1445,113,2024-05,11452.37,3932.16,7520.21,2024-05-28
1446,113,2024-06,4403.63,959.26,3444.37,2024-06-28
1447,101,2024-01,10173.56,2704.47,7469.09,2024-01-28
1448,101,2024-02,8570.25,2959.79,5610.46,2024-02-28
1449,101,2024-03,17952.41,5718.41,12234.0,2024-03-28
1450,101,2024-04,7186.15,2327.3,4858.85,2024-04-28
1451,101,2024-05,8084.86,2673.01,5411.85,2024-05-28
1452,101,2024-06,14067.16,3035.45,11031.71,2024-06-28
1453,74,2024-01,15277.87,3867.78,11410.09,2024-01-28
1454,74,2024-02,17094.82,5623.36,11471.46,2024-02-28
1455,74,2024-03,16397.0,4806.28,11590.72,2024-03-28
1456,74,2024-04,3786.56,1063.1,2723.46,2024-04-28
1457,74,2024-05,15348.64,3976.06,11372.58,2024-05-28
1458,74,2024-06,16607.89,5680.3,10927.59,2024-06-28
1459,255,2024-01,3883.32,1023.93,2859.39,2024-01-28
1460,255,2024-02,7367.06,1947.87,5419.19,2024-02-28
1461,255,2024-03,15754.87,5236.5,10518.37,2024-03-28
1462,255,2024-04,10079.72,2571.17,7508.55,2024-04-28
1463,255,2024-05,6050.68,1931.41,4119.27,2024-05-28
1464,255,2024-06,17137.49,5711.77,11425.72,2024-06-28
1465,15,2024-01,6724.99,2012.18,4712.81,2024-01-28
1466,15,2024-02,17714.69,4855.07,12859.62,2024-02-28
1467,15,2024-03,6029.09,2050.57,3978.52,2024-03-28
1468,15,2024-04,10447.03,2901.33,7545.7,2024-04-28
1469,15,2024-05,5561.7,1494.59,4067.11,2024-05-28
1470,15,2024-06,3671.47,1189.44,2482.03,2024-06-28
1471,185,2024-01,3386.55,927.53,2459.02,2024-01-28
1472,185,2024-02,4334.96,868.38,3466.58,2024-02-28
1473,185,2024-03,3045.89,898.85,2147.04,2024-03-28
1474,185,2024-04,15033.05,3019.06,12013.99,2024-04-28
1475,185,2024-05,5283.39,1246.35,4037.04,2024-05-28
1476,185,2024-06,16599.38,5343.53,11255.85,2024-06-28
1477,203,2024-01,9075.22,2628.11,6447.11,2024-01-28
1478,203,2024-02,12217.77,3500.64,8717.13,2024-02-28
1479,203,2024-03,8212.44,2510.08,5702.36,2024-03-28
1480,203,2024-04,11021.53,3521.64,7499.89,2024-04-28
1481,203,2024-05,4706.56,1224.09,3482.47,2024-05-28
1482,203,2024-06,4265.51,864.92,3400.59,2024-06-28
1483,200,2024-01,16200.75,3873.76,12326.99,2024-01-28
1484,200,2024-02,6987.92,2025.68,4962.24,2024-02-28
1485,200,2024-03,7210.45,2290.12,4920.33,2024-03-28
1486,200,2024-04,7333.94,2205.38,5128.56,2024-04-28
1487,200,2024-05,16378.59,4255.19,12123.4,2024-05-28
1488,200,2024-06,4123.38,1417.58,2705.8,2024-06-28
1489,290,2024-01,5119.65,1553.4,3566.25,2024-01-28
1490,290,2024-02,17777.86,5395.09,12382.77,2024-02-28
1491,290,2024-03,16223.19,3566.43,12656.76,2024-03-28
1492,290,2024-04,4569.82,1147.35,3422.47,2024-04-28
1493,290,2024-05,14707.84,4688.0,10019.84,2024-05-28
1494,290,2024-06,17197.57,3876.44,13321.13,2024-06-28
1495,173,2024-01,8723.47,2720.41,6003.06,2024-01-28
1496,173,2024-02,5701.2,1695.84,4005.36,2024-02-28
1497,173,2024-03,15771.38,4129.58,11641.8,2024-03-28
1498,173,2024-04,13815.46,3974.83,9840.63,2024-04-28
1499,173,2024-05,16542.57,5063.57,11479.0,2024-05-28
1500,173,2024-06,11816.28,3042.21,8774.07,2024-06-28
1501,202,2024-01,10607.14,2758.98,7848.16,2024-01-28
1502,202,2024-02,6752.63,2341.08,4411.55,2024-02-28
1503,202,2024-03,11641.97,2707.72,8934.25,2024-03-28
1504,202,2024-04,5879.63,1691.86,4187.77,2024-04-28
1505,202,2024-05,17688.46,4472.38,13216.08,2024-05-28
1506,202,2024-06,16152.36,5564.62,10587.74,2024-06-28
1507,128,2024-01,10983.62,2487.06,8496.56,2024-01-28
1508,128,2024-02,11116.43,3151.16,7965.27,2024-02-28
1509,128,2024-03,9159.29,2910.22,6249.07,2024-03-28
1510,128,2024-04,7555.93,1800.22,5755.71,2024-04-28
1511,128,2024-05,13978.77,4572.23,9406.54,2024-05-28
1512,128,2024-06,13044.38,4112.08,8932.3,2024-06-28
1513,188,2024-01,16559.96,4250.3,12309.66,2024-01-28
1514,188,2024-02,12661.58,2602.58,10059.0,2024-02-28
1515,188,2024-03,17537.39,3670.41,13866.98,2024-03-28
1516,188,2024-04,7939.32,1992.12,5947.2,2024-04-28
1517,188,2024-05,14668.71,3963.14,10705.57,2024-05-28
1518,188,2024-06,7589.4,1964.53,5624.87,2024-06-28
1519,175,2024-01,6241.11,1743.11,4498.0,2024-01-28
1520,175,2024-02,6267.26,1493.11,4774.15,2024-02-28
1521,175,2024-03,13657.21,2764.3,10892.91,2024-03-28
1522,175,2024-04,5376.72,1827.4,3549.32,2024-04-28
1523,175,2024-05,5489.1,1498.97,3990.13,2024-05-28
1524,175,2024-06,17052.5,4285.02,12767.48,2024-06-28
1525,160,2024-01,15704.24,3836.71,11867.53,2024-01-28
1526,160,2024-02,13866.68,4142.98,9723.7,2024-02-28
1527,160,2024-03,7760.17,2471.02,5289.15,2024-03-28
1528,160,2024-04,16462.36,3686.7,12775.66,2024-04-28
1529,160,2024-05,14332.41,3783.4,10549.01,2024-05-28
1530,160,2024-06,9048.63,1815.87,7232.76,2024-06-28
1531,139,2024-01,10845.62,3159.11,7686.51,2024-01-28
1532,139,2024-02,3663.37,743.52,2919.85,2024-02-28
1533,139,2024-03,17181.4,4537.26,12644.14,2024-03-28
1534,139,2024-04,7760.14,2582.9,5177.24,2024-04-28
1535,139,2024-05,9686.69,2922.0,6764.69,2024-05-28
1536,139,2024-06,13585.21,2980.8,10604.41,2024-06-28
1537,213,2024-01,8542.8,2248.74,6294.06,2024-01-28
1538,213,2024-02,11285.47,3535.95,7749.52,2024-02-28
1539,213,2024-03,6277.99,2025.89,4252.1,2024-03-28
1540,213,2024-04,6758.14,1999.01,4759.13,2024-04-28
1541,213,2024-05,3622.58,1082.62,2539.96,2024-05-28
1542,213,2024-06,13828.48,4064.2,9764.28,2024-06-28
1543,45,2024-01,3266.44,767.24,2499.2,2024-01-28
1544,45,2024-02,11613.92,3018.58,8595.34,2024-02-28
1545,45,2024-03,10905.08,3661.65,7243.43,2024-03-28
1546,45,2024-04,14197.55,3642.4,10555.15,2024-04-28
1547,45,2024-05,17227.08,4453.34,12773.74,2024-05-28
1548,45,2024-06,14332.36,3991.22,10341.14,2024-06-28
1549,42,2024-01,17984.3,4390.54,13593.76,2024-01-28
1550,42,2024-02,10965.87,3832.19,7133.68,2024-02-28
1551,42,2024-03,5061.69,1552.27,3509.42,2024-03-28
1552,42,2024-04,14904.84,5190.34,9714.5,2024-04-28
1553,42,2024-05,5749.62,1629.35,4120.27,2024-05-28
1554,42,2024-06,16383.56,5404.41,10979.15,2024-06-28
1555,212,2024-01,8168.3,2779.95,5388.35,2024-01-28
1556,212,2024-02,3332.39,674.8,2657.59,2024-02-28
1557,212,2024-03,16380.44,5236.6,11143.84,2024-03-28
1558,212,2024-04,4566.07,942.29,3623.78,2024-04-28
1559,212,2024-05,7372.31,2057.09,5315.22,2024-05-28
1560,212,2024-06,10442.85,2754.04,7688.81,2024-06-28
1561,92,2024-01,3343.12,848.61,2494.51,2024-01-28
1562,92,2024-02,10734.22,3378.83,7355.39,2024-02-28
1563,92,2024-03,15025.72,5060.73,9964.99,2024-03-28
1564,92,2024-04,6581.22,2299.72,4281.5,2024-04-28
1565,92,2024-05,15140.57,3188.09,11952.48,2024-05-28
1566,92,2024-06,12092.68,2688.75,9403.93,2024-06-28
1567,96,2024-01,17876.76,5570.04,12306.72,2024-01-28
1568,96,2024-02,8205.94,2568.75,5637.19,2024-02-28
1569,96,2024-03,10619.28,2441.32,8177.96,2024-03-28
1570,96,2024-04,10442.61,2904.42,7538.19,2024-04-28
1571,96,2024-05,7564.79,2070.62,5494.17,2024-05-28
1572,96,2024-06,16592.66,4084.03,12508.63,2024-06-28
1573,72,2024-01,16253.2,3308.26,12944.94,2024-01-28
1574,72,2024-02,15041.58,3704.39,11337.19,2024-02-28
1575,72,2024-03,10895.42,2396.25,8499.17,2024-03-28
1576,72,2024-04,15311.7,4428.53,10883.17,2024-04-28
1577,72,2024-05,15391.06,3215.74,12175.32,2024-05-28
1578,72,2024-06,13664.83,2846.73,10818.1,2024-06-28
1579,204,2024-01,10625.43,2837.9,7787.53,2024-01-28
1580,204,2024-02,16007.45,4003.58,12003.87,2024-02-28
1581,204,2024-03,3518.5,873.04,2645.46,2024-03-28
1582,204,2024-04,17577.01,4355.63,13221.38,2024-04-28
1583,204,2024-05,14931.41,4890.7,10040.71,2024-05-28
1584,204,2024-06,12484.35,4029.49,8454.86,2024-06-28
1585,297,2024-01,13694.69,4078.92,9615.77,2024-01-28
1586,297,2024-02,8886.91,2380.37,6506.54,2024-02-28
1587,297,2024-03,6259.15,1617.1,4642.05,2024-03-28
1588,297,2024-04,7036.85,2433.45,4603.4,2024-04-28
1589,297,2024-05,10076.44,2143.06,7933.38,2024-05-28
1590,297,2024-06,8344.33,2705.52,5638.81,2024-06-28
1591,189,2024-01,15464.63,4796.94,10667.69,2024-01-28
1592,189,2024-02,5247.47,1298.22,3949.25,2024-02-28
1593,189,2024-03,9236.15,1936.44,7299.71,2024-03-28
1594,189,2024-04,7128.79,2367.79,4761.0,2024-04-28
1595,189,2024-05,14920.05,4529.37,10390.68,2024-05-28
1596,189,2024-06,17411.09,4172.81,13238.28,2024-06-28
1597,75,2024-01,6631.16,1626.36,5004.8,2024-01-28
1598,75,2024-02,8130.34,2167.08,5963.26,2024-02-28
1599,75,2024-03,5429.45,1452.05,3977.4,2024-03-28
1600,75,2024-04,8425.28,2311.21,6114.07,2024-04-28
1601,75,2024-05,6044.49,1900.21,4144.28,2024-05-28
1602,75,2024-06,4024.73,1330.42,2694.31,2024-06-28
1603,52,2024-01,8865.23,1879.46,6985.77,2024-01-28
1604,52,2024-02,13045.48,4107.81,8937.67,2024-02-28
1605,52,2024-03,11932.0,2935.11,8996.89,2024-03-28
1606,52,2024-04,16472.31,3443.2,13029.11,2024-04-28
1607,52,2024-05,15378.1,4432.36,10945.74,2024-05-28
1608,52,2024-06,7911.06,2385.11,5525.95,2024-06-28
1609,60,2024-01,14851.07,4986.08,9864.99,2024-01-28
1610,60,2024-02,13152.88,4459.91,8692.97,2024-02-28
1611,60,2024-03,12821.63,3384.83,9436.8,2024-03-28
1612,60,2024-04,4896.06,1361.31,3534.75,2024-04-28
1613,60,2024-05,12388.07,4269.34,8118.73,2024-05-28
1614,60,2024-06,10108.02,2747.17,7360.85,2024-06-28
1615,288,2024-01,7927.26,1585.63,6341.63,2024-01-28
1616,288,2024-02,6366.17,2169.81,4196.36,2024-02-28
1617,288,2024-03,10066.48,2196.62,7869.86,2024-03-28
1618,288,2024-04,8168.25,2719.15,5449.1,2024-04-28
1619,288,2024-05,9775.56,2920.97,6854.59,2024-05-28
1620,288,2024-06,3097.64,678.87,2418.77,2024-06-28
1621,184,2024-01,12712.38,2854.01,9858.37,2024-01-28
1622,184,2024-02,15276.75,4883.14,10393.61,2024-02-28
1623,184,2024-03,12673.03,3354.95,9318.08,2024-03-28
1624,184,2024-04,8127.52,2320.49,5807.03,2024-04-28
1625,184,2024-05,16696.3,4282.0,12414.3,2024-05-28
1626,184,2024-06,8429.18,1911.84,6517.34,2024-06-28
1627,264,2024-01,8547.52,2032.37,6515.15,2024-01-28
1628,264,2024-02,13113.14,3131.01,9982.13,2024-02-28
1629,264,2024-03,6515.47,1601.13,4914.34,2024-03-28
1630,264,2024-04,12508.43,3458.89,9049.54,2024-04-28
1631,264,2024-05,17809.28,5091.0,12718.28,2024-05-28
1632,264,2024-06,12075.85,3069.53,9006.32,2024-06-28
1633,172,2024-01,8370.46,1971.49,6398.97,2024-01-28
1634,172,2024-02,12850.54,3781.36,9069.18,2024-02-28
1635,172,2024-03,5542.66,1678.74,3863.92,2024-03-28
1636,172,2024-04,15840.57,3790.66,12049.91,2024-04-28
1637,172,2024-05,3504.4,836.0,2668.4,2024-05-28
1638,172,2024-06,6899.5,2275.74,4623.76,2024-06-28
1639,190,2024-01,8370.76,2774.47,5596.29,2024-01-28
1640,190,2024-02,13474.52,3928.5,9546.02,2024-02-28
1641,190,2024-03,17676.53,5412.34,12264.19,2024-03-28
1642,190,2024-04,17501.9,3679.06,13822.84,2024-04-28
1643,190,2024-05,11432.93,3409.97,8022.96,2024-05-28
1644,190,2024-06,8776.35,2665.25,6111.1,2024-06-28
1645,154,2024-01,12100.21,3935.27,8164.94,2024-01-28
1646,154,2024-02,3936.55,1293.72,2642.83,2024-02-28
1647,154,2024-03,10671.64,2664.43,8007.21,2024-03-28
1648,154,2024-04,13840.41,4566.26,9274.15,2024-04-28
1649,154,2024-05,10792.0,2260.02,8531.98,2024-05-28
1650,154,2024-06,16140.22,5090.57,11049.65,2024-06-28
1651,77,2024-01,10765.59,2591.42,8174.17,2024-01-28
1652,77,2024-02,17586.05,5570.13,12015.92,2024-02-28
1653,77,2024-03,6370.65,1399.75,4970.9,2024-03-28
1654,77,2024-04,11745.04,3563.15,8181.89,2024-04-28
1655,77,2024-05,9992.23,3072.82,6919.41,2024-05-28
1656,77,2024-06,11236.72,2771.09,8465.63,2024-06-28
1657,218,2024-01,16092.74,3645.18,12447.56,2024-01-28
1658,218,2024-02,7204.49,1609.31,5595.18,2024-02-28
1659,218,2024-03,16454.99,5190.05,11264.94,2024-03-28
1660,218,2024-04,15301.96,4289.79,11012.17,2024-04-28
1661,218,2024-05,3111.13,948.37,2162.76,2024-05-28
1662,218,2024-06,10733.43,2766.92,7966.51,2024-06-28
1663,32,2024-01,13860.18,4077.33,9782.85,2024-01-28
1664,32,2024-02,13668.68,3877.74,9790.94,2024-02-28
1665,32,2024-03,12327.18,3462.57,8864.61,2024-03-28
1666,32,2024-04,9770.69,2246.33,7524.36,2024-04-28
1667,32,2024-05,16457.29,3920.8,12536.49,2024-05-28
1668,32,2024-06,12857.55,3511.99,9345.56,2024-06-28
1669,229,2024-01,7610.13,2441.2,5168.93,2024-01-28
1670,229,2024-02,4553.99,1150.53,3403.46,2024-02-28
1671,229,2024-03,11248.06,2576.14,8671.92,2024-03-28
1672,229,2024-04,14730.73,4132.74,10597.99,2024-04-28
1673,229,2024-05,8120.66,2119.46,6001.2,2024-05-28
1674,229,2024-06,15583.45,4060.25,11523.2,2024-06-28
1675,221,2024-01,3974.67,1086.35,2888.32,2024-01-28
1676,221,2024-02,8671.29,2350.42,6320.87,2024-02-28
1677,221,2024-03,4287.05,1334.59,2952.46,2024-03-28
1678,221,2024-04,13837.44,3177.4,10660.04,2024-04-28
1679,221,2024-05,7376.46,2248.38,5128.08,2024-05-28
1680,221,2024-06,17720.38,5951.75,11768.63,2024-06-28
1681,130,2024-01,11537.48,3767.24,7770.24,2024-01-28
1682,130,2024-02,8967.03,2352.13,6614.9,2024-02-28
1683,130,2024-03,14621.7,3188.16,11433.54,2024-03-28
1684,130,2024-04,5544.24,1729.86,3814.38,2024-04-28
1685,130,2024-05,12915.02,3778.93,9136.09,2024-05-28
1686,130,2024-06,11183.1,3449.39,7733.71,2024-06-28
1687,28,2024-01,12645.74,3347.8,9297.94,2024-01-28
1688,28,2024-02,16198.37,4195.26,12003.11,2024-02-28
1689,28,2024-03,17035.69,3601.34,13434.35,2024-03-28
1690,28,2024-04,5079.24,1253.57,3825.67,2024-04-28
1691,28,2024-05,11542.47,3397.82,8144.65,2024-05-28
1692,28,2024-06,5720.22,1365.1,4355.12,2024-06-28
1693,64,2024-01,9072.28,3141.47,5930.81,2024-01-28
1694,64,2024-02,16925.92,4460.68,12465.24,2024-02-28
1695,64,2024-03,3636.23,1101.93,2534.3,2024-03-28
1696,64,2024-04,4537.5,1480.66,3056.84,2024-04-28
1697,64,2024-05,4380.03,1051.87,3328.16,2024-05-28
1698,64,2024-06,12983.85,3296.55,9687.3,2024-06-28
1699,278,2024-01,12145.27,3037.5,9107.77,2024-01-28
1700,278,2024-02,11051.65,3357.25,7694.4,2024-02-28
1701,278,2024-03,5884.22,1455.27,4428.95,2024-03-28
1702,278,2024-04,5270.01,1451.43,3818.58,2024-04-28
1703,278,2024-05,17716.29,3612.07,14104.22,2024-05-28
1704,278,2024-06,12303.44,3000.16,9303.28,2024-06-28
1705,216,2024-01,4052.73,1283.08,2769.65,2024-01-28
1706,216,2024-02,6587.65,1654.61,4933.04,2024-02-28
1707,216,2024-03,4928.65,1197.13,3731.52,2024-03-28
1708,216,2024-04,15484.58,4997.54,10487.04,2024-04-28
1709,216,2024-05,4438.27,931.25,3507.02,2024-05-28
1710,216,2024-06,16137.11,4481.02,11656.09,2024-06-28
1711,122,2024-01,5785.36,1313.91,4471.45,2024-01-28
1712,122,2024-02,3993.21,866.49,3126.72,2024-02-28
1713,122,2024-03,11486.85,2442.53,9044.32,2024-03-28
1714,122,2024-04,4381.18,1272.95,3108.23,2024-04-28
1715,122,2024-05,3028.89,979.62,2049.27,2024-05-28
1716,122,2024-06,9521.77,2578.71,6943.06,2024-06-28
1717,261,2024-01,9411.57,2824.6,6586.97,2024-01-28
1718,261,2024-02,5961.28,1970.65,3990.63,2024-02-28
1719,261,2024-03,6142.99,1959.63,4183.36,2024-03-28
1720,261,2024-04,8867.94,2922.35,5945.59,2024-04-28
1721,261,2024-05,7690.71,2176.71,5514.0,2024-05-28
1722,261,2024-06,5897.45,1966.54,3930.91,2024-06-28
1723,196,2024-01,5420.28,1346.18,4074.1,2024-01-28
1724,196,2024-02,3121.76,728.73,2393.03,2024-02-28
1725,196,2024-03,8411.17,1988.91,6422.26,2024-03-28
1726,196,2024-04,16773.87,5235.16,11538.71,2024-04-28
1727,196,2024-05,17498.9,5639.94,11858.96,2024-05-28
1728,196,2024-06,4328.19,930.71,3397.48,2024-06-28
1729,215,2024-01,8059.48,1974.46,6085.02,2024-01-28
1730,215,2024-02,9052.47,2255.2,6797.27,2024-02-28
1731,215,2024-03,15837.35,3331.41,12505.94,2024-03-28
1732,215,2024-04,11689.86,3510.22,8179.64,2024-04-28
1733,215,2024-05,8372.48,2391.4,5981.08,2024-05-28
1734,215,2024-06,15786.31,4220.48,11565.83,2024-06-28
1735,246,2024-01,3634.17,778.78,2855.39,2024-01-28
1736,246,2024-02,15070.48,3018.31,12052.17,2024-02-28
1737,246,2024-03,9428.93,2816.35,6612.58,2024-03-28
1738,246,2024-04,4889.2,1382.56,3506.64,2024-04-28
1739,246,2024-05,5799.16,1218.09,4581.07,2024-05-28
1740,246,2024-06,6986.3,2364.27,4622.03,2024-06-28
1741,141,2024-01,7946.27,2031.34,5914.93,2024-01-28
1742,141,2024-02,15069.12,4967.31,10101.81,2024-02-28
1743,141,2024-03,14784.04,4896.75,9887.29,2024-03-28
1744,141,2024-04,12241.17,3395.0,8846.17,2024-04-28
1745,141,2024-05,15052.84,5207.05,9845.79,2024-05-28
1746,141,2024-06,9554.2,2532.22,7021.98,2024-06-28
1747,262,2024-01,9290.35,3044.99,6245.36,2024-01-28
1748,262,2024-02,7504.5,2254.04,5250.46,2024-02-28
1749,262,2024-03,13790.34,4615.12,9175.22,2024-03-28
1750,262,2024-04,10616.39,2309.71,8306.68,2024-04-28
1751,262,2024-05,12925.46,4389.86,8535.6,2024-05-28
1752,262,2024-06,5909.81,1299.23,4610.58,2024-06-28
1753,66,2024-01,9187.66,2455.59,6732.07,2024-01-28
1754,66,2024-02,5893.29,1302.08,4591.21,2024-02-28
1755,66,2024-03,3406.81,1100.75,2306.06,2024-03-28
1756,66,2024-04,14764.61,3561.42,11203.19,2024-04-28
1757,66,2024-05,16013.23,4597.15,11416.08,2024-05-28
1758,66,2024-06,5202.32,1516.34,3685.98,2024-06-28
1759,259,2024-01,5102.05,1078.86,4023.19,2024-01-28
1760,259,2024-02,12213.08,2763.06,9450.02,2024-02-28
1761,259,2024-03,9703.48,3333.64,6369.84,2024-03-28
1762,259,2024-04,12634.44,4027.14,8607.3,2024-04-28
1763,259,2024-05,8117.97,2148.26,5969.71,2024-05-28
1764,259,2024-06,12955.52,3643.41,9312.11,2024-06-28
1765,186,2024-01,5542.26,1587.18,3955.08,2024-01-28
1766,186,2024-02,14067.93,3874.25,10193.68,2024-02-28
1767,186,2024-03,5015.85,1092.45,3923.4,2024-03-28
1768,186,2024-04,5076.07,1029.32,4046.75,2024-04-28
1769,186,2024-05,10674.02,3292.87,7381.15,2024-05-28
1770,186,2024-06,12227.83,2797.67,9430.16,2024-06-28
1771,114,2024-01,14350.57,4962.29,9388.28,2024-01-28
1772,114,2024-02,16204.75,5469.34,10735.41,2024-02-28
1773,114,2024-03,4572.82,1524.19,3048.63,2024-03-28
1774,114,2024-04,14715.09,5041.31,9673.78,2024-04-28
1775,114,2024-05,13163.49,3358.44,9805.05,2024-05-28
1776,114,2024-06,8240.65,2016.57,6224.08,2024-06-28
1777,295,2024-01,17763.91,3762.29,14001.62,2024-01-28
1778,295,2024-02,11382.17,3560.31,7821.86,2024-02-28
