log_id,user_id,resource,action,ip_address,timestamp,status,device_type
1011,24,/dashboard,Delete,198.159.158.124,2024-07-06 14:08:00,Failure,Server
1012,41,/settings,Login,106.157.218.21,2024-07-12 01:47:00,Failure,Server
1013,108,/admin/users,Read,70.114.194.32,2024-03-12 12:28:00,Success,Mobile
1014,152,email-server,Write,162.235.120.177,2024-10-09 23:51:00,Failure,Server
1015,128,hr-db,Write,41.189.117.95,2025-01-07 21:48:00,Success,Mobile
1016,141,/finance/reports,Logout,69.9.227.60,2024-05-15 15:59:00,Failure,Server
1017,96,hr-db,Login,48.206.10.227,2024-06-15 21:55:00,Success,Desktop
1018,12,hr-db,Read,182.245.4.139,2024-02-02 10:28:00,Success,Desktop
1019,47,/dashboard,Export,190.149.86.92,2024-12-11 03:54:00,Success,Server
1020,198,/admin/users,Read,67.186.50.186,2024-04-19 12:09:00,Success,Server
1021,100,/api/data,Delete,33.207.0.11,2024-06-15 23:27:00,Success,Mobile
1022,166,/api/data,Write,27.223.115.179,2024-03-19 11:26:00,Success,Mobile
1023,73,/settings,Login,200.20.112.120,2024-10-27 01:06:00,Success,Desktop
1024,123,/admin/users,Write,136.84.77.229,2024-09-29 04:43:00,Success,Desktop
1025,123,hr-db,Read,45.232.116.71,2024-05-03 21:47:00,Success,Server
1026,152,hr-db,Login,99.60.192.146,2024-07-21 14:22:00,Success,Mobile
1027,178,finance-db,Login,108.21.255.142,2024-09-03 20:04:00,Success,Mobile
1028,169,/hr/payroll,Read,182.120.19.87,2024-10-05 23:34:00,Success,Desktop
1029,35,/hr/payroll,Delete,85.107.228.101,2024-08-30 11:16:00,Failure,Server
1030,133,/audit-logs,Login,16.27.43.138,2024-01-12 11:25:00,Success,Desktop
1031,133,/hr/payroll,Export,202.253.247.243,2024-10-15 09:42:00,Success,Mobile
1032,10,/dashboard,Read,131.93.106.216,2024-10-03 06:36:00,Success,Desktop
1033,189,/admin/users,Login,123.237.191.225,2024-10-13 12:46:00,Success,Mobile
1034,140,email-server,Delete,79.118.167.242,2024-09-08 01:17:00,Success,Mobile
1035,122,/dashboard,Logout,31.245.210.140,2024-11-15 18:16:00,Failure,Desktop
1036,20,finance-db,Export,26.133.159.255,2024-11-06 13:26:00,Failure,Server
1037,38,/audit-logs,Logout,107.13.144.38,2025-01-19 15:13:00,Success,Mobile
1038,64,/audit-logs,Logout,155.209.112.55,2024-08-17 01:30:00,Success,Server
1039,83,hr-db,Write,173.143.178.86,2024-06-18 17:19:00,Failure,Server
1040,146,/audit-logs,Login,38.247.45.86,2024-11-23 01:45:00,Success,Mobile
1041,66,/audit-logs,Delete,164.207.4.224,2024-04-22 14:22:00,Success,Server
1042,40,email-server,Login,49.34.24.76,2024-12-30 16:23:00,Success,Server
1043,20,hr-db,Write,78.94.182.238,2024-06-27 01:18:00,Failure,Mobile
1044,70,/settings,Read,192.13.204.18,2024-07-24 13:46:00,Success,Desktop
1045,163,/finance/reports,Write,20.234.99.203,2024-08-24 02:26:00,Success,Desktop
1046,47,/dashboard,Delete,14.101.117.182,2024-03-20 18:54:00,Success,Desktop
1047,55,/hr/payroll,Login,160.73.34.21,2024-03-06 22:31:00,Success,Server
1048,185,finance-db,Write,86.133.145.191,2024-06-21 05:11:00,Success,Desktop
1049,81,finance-db,Read,84.18.246.81,2024-09-28 07:07:00,Success,Desktop
1050,184,/hr/payroll,Delete,108.139.130.176,2024-04-20 01:55:00,Failure,Desktop
1051,126,/audit-logs,Write,31.207.235.249,2024-10-01 11:06:00,Success,Mobile
1052,16,/settings,Read,202.184.228.92,2024-05-15 19:41:00,Success,Mobile
1053,190,/settings,Write,142.84.17.42,2024-08-09 17:57:00,Success,Desktop
1054,28,finance-db,Write,97.163.99.4,2024-05-01 03:17:00,Success,Mobile
1055,5,/finance/reports,Read,92.138.200.178,2024-04-20 16:37:00,Success,Desktop
1056,185,/dashboard,Read,142.146.247.135,2024-07-25 06:20:00,Success,Desktop
1057,24,/finance/reports,Login,77.164.123.90,2024-03-03 15:54:00,Success,Server
1058,151,/hr/payroll,Login,159.175.199.231,2024-08-23 15:02:00,Success,Mobile
1059,123,/hr/payroll,Delete,56.129.206.188,2024-08-28 11:12:00,Success,Server
1060,85,hr-db,Read,221.137.99.242,2024-08-19 06:53:00,Success,Mobile
1061,100,/admin/users,Login,190.223.146.28,2024-03-17 23:32:00,Success,Server
1062,177,/dashboard,Read,35.60.211.160,2024-04-04 18:24:00,Success,Server
1063,60,/api/data,Delete,65.78.35.30,2024-11-10 08:31:00,Success,Mobile
1064,151,email-server,Login,160.177.129.195,2024-08-30 22:11:00,Success,Mobile
1065,160,/admin/users,Delete,110.201.82.42,2024-09-05 07:13:00,Success,Server
1066,49,/settings,Export,54.213.107.34,2024-02-12 22:24:00,Success,Server
1067,92,/admin/users,Write,222.217.159.41,2024-10-14 07:44:00,Success,Mobile
1068,189,finance-db,Read,64.81.229.216,2024-10-13 19:39:00,Success,Server
1069,53,finance-db,Read,40.3.223.216,2024-07-22 22:25:00,Success,Desktop
1070,36,/settings,Delete,205.209.133.46,2024-08-23 10:58:00,Success,Desktop
1071,157,hr-db,Delete,8.218.193.114,2024-10-11 13:03:00,Success,Desktop
1072,87,hr-db,Export,221.127.103.79,2024-11-29 18:33:00,Success,Server
1073,190,email-server,Export,96.5.186.34,2024-08-04 23:36:00,Success,Mobile
1074,199,/finance/reports,Read,45.207.27.49,2024-08-10 16:56:00,Success,Server
1075,102,/api/data,Logout,220.66.41.92,2024-08-26 14:21:00,Failure,Desktop
1076,85,finance-db,Read,196.213.48.199,2024-01-21 17:40:00,Success,Mobile
1077,141,/dashboard,Login,111.123.141.80,2024-04-16 12:51:00,Success,Server
1078,159,finance-db,Read,138.188.168.189,2024-05-24 09:56:00,Success,Server
1079,33,/settings,Export,159.222.61.73,2024-11-02 15:00:00,Success,Server
1080,104,/settings,Delete,56.160.144.33,2024-09-27 03:09:00,Success,Desktop
1081,183,/settings,Read,181.186.64.188,2024-10-13 17:21:00,Success,Desktop
1082,155,/hr/payroll,Delete,62.114.88.187,2024-07-08 14:43:00,Success,Server
1083,99,finance-db,Login,37.175.175.161,2024-11-03 11:42:00,Success,Mobile
1084,101,/api/data,Login,86.68.54.16,2024-09-27 00:03:00,Failure,Desktop
1085,61,/settings,Login,108.41.144.87,2024-01-13 14:17:00,Failure,Desktop
1086,111,/admin/users,Login,182.154.224.142,2024-11-12 02:03:00,Success,Desktop
1087,135,/admin/users,Write,5.18.109.101,2024-12-07 20:09:00,Success,Server
1088,176,/dashboard,Export,208.215.88.254,2025-01-08 09:48:00,Success,Mobile
1089,200,/hr/payroll,Logout,30.70.44.67,2024-07-26 19:24:00,Success,Mobile
1090,99,/api/data,Delete,134.53.171.113,2024-07-18 07:40:00,Success,Mobile
1091,59,/dashboard,Read,51.47.178.201,2025-01-02 11:20:00,Success,Mobile
1092,4,hr-db,Login,116.72.81.38,2024-11-19 15:32:00,Success,Mobile
1093,2,email-server,Login,161.215.54.30,2024-03-27 18:59:00,Success,Server
1094,197,email-server,Delete,152.9.247.112,2024-01-05 03:05:00,Success,Mobile
1095,37,/finance/reports,Read,148.50.92.226,2024-09-13 16:30:00,Success,Mobile
1096,83,/admin/users,Export,195.137.150.190,2024-04-28 23:15:00,Success,Desktop
1097,54,finance-db,Logout,108.52.5.188,2024-12-14 22:20:00,Success,Desktop
1098,38,/admin/users,Delete,145.201.254.21,2024-11-18 21:05:00,Success,Mobile
1099,189,/dashboard,Delete,73.7.229.54,2024-10-31 07:38:00,Success,Server
1100,14,/admin/users,Export,190.75.210.130,2025-01-30 03:05:00,Success,Mobile
1101,193,/admin/users,Login,204.152.127.212,2025-01-05 15:08:00,Success,Mobile
1102,181,/dashboard,Write,171.205.71.48,2025-01-05 15:31:00,Success,Server
1103,161,/audit-logs,Export,169.157.64.23,2024-07-06 05:48:00,Success,Server
1104,12,/settings,Logout,154.127.114.216,2024-07-25 16:05:00,Success,Mobile
1105,68,/hr/payroll,Logout,8.22.176.83,2024-10-04 05:37:00,Success,Mobile
1106,156,/settings,Delete,131.195.63.232,2024-01-22 22:17:00,Success,Server
1107,19,/audit-logs,Delete,39.7.24.148,2024-11-28 02:30:00,Failure,Desktop
1108,167,/admin/users,Login,212.254.102.185,2024-07-10 19:07:00,Failure,Server
1109,120,email-server,Login,39.150.237.113,2024-08-18 09:47:00,Success,Server
1110,171,/dashboard,Write,163.16.89.36,2024-11-17 23:32:00,Failure,Desktop
1111,23,email-server,Export,91.207.223.121,2025-01-08 06:35:00,Success,Desktop
1112,73,finance-db,Read,16.155.42.204,2024-01-05 11:26:00,Success,Mobile
1113,165,/hr/payroll,Login,19.95.141.119,2024-03-09 08:17:00,Success,Desktop
1114,134,finance-db,Delete,125.126.62.119,2024-07-08 04:45:00,Success,Server
1115,148,/hr/payroll,Read,36.240.99.42,2024-03-10 22:03:00,Success,Server
1116,3,/dashboard,Logout,153.193.79.121,2024-12-05 20:22:00,Success,Server
1117,75,/api/data,Logout,188.11.199.68,2024-11-22 19:36:00,Success,Server
1118,123,/settings,Login,161.121.213.122,2024-09-02 15:08:00,Success,Mobile
1119,28,/dashboard,Write,177.191.56.42,2024-04-23 06:11:00,Failure,Server
1120,142,/dashboard,Read,183.129.196.20,2024-11-15 07:01:00,Success,Mobile
1121,157,/audit-logs,Delete,124.1.129.89,2024-09-06 11:33:00,Success,Desktop
1122,90,email-server,Logout,176.8.67.187,2024-05-19 19:09:00,Success,Server
1123,130,email-server,Write,197.145.159.219,2024-05-15 00:48:00,Success,Server
1124,102,/audit-logs,Write,149.230.6.240,2024-05-11 13:39:00,Success,Mobile
1125,76,/dashboard,Export,25.187.43.155,2024-03-11 23:15:00,Success,Mobile
1126,3,/finance/reports,Export,29.106.133.185,2024-05-28 02:21:00,Success,Mobile
1127,17,/admin/users,Read,171.148.72.249,2024-02-26 14:31:00,Failure,Mobile
1128,132,hr-db,Login,61.79.145.190,2024-11-28 04:15:00,Success,Server
1129,176,/settings,Write,212.116.225.160,2024-07-12 12:10:00,Success,Desktop
1130,150,/finance/reports,Login,158.128.187.179,2024-11-10 13:15:00,Success,Desktop
1131,100,/hr/payroll,Read,25.160.166.64,2024-04-06 14:33:00,Success,Desktop
1132,116,/admin/users,Login,67.193.15.159,2024-11-18 20:13:00,Success,Server
1133,32,hr-db,Export,59.185.227.11,2024-10-12 17:38:00,Success,Desktop
1134,63,/api/data,Export,8.86.16.144,2025-01-02 04:14:00,Success,Mobile
1135,147,finance-db,Delete,162.110.37.21,2024-07-24 08:57:00,Success,Desktop
1136,127,/admin/users,Read,112.223.75.140,2024-10-08 00:13:00,Success,Desktop
1137,124,/finance/reports,Export,147.1.118.116,2024-05-28 13:02:00,Success,Server
1138,158,finance-db,Delete,221.163.162.236,2024-08-30 05:17:00,Success,Desktop
1139,161,/finance/reports,Logout,181.242.58.188,2024-10-20 15:46:00,Success,Desktop
1140,20,/admin/users,Read,95.14.2.153,2024-02-19 18:24:00,Success,Desktop
1141,200,/dashboard,Export,154.195.45.159,2024-08-07 18:44:00,Success,Desktop
1142,114,hr-db,Read,171.128.54.88,2024-05-01 23:09:00,Success,Desktop
1143,27,/dashboard,Logout,201.86.112.222,2024-05-13 07:57:00,Success,Server
1144,39,/dashboard,Export,119.103.219.197,2024-05-21 05:36:00,Failure,Desktop
1145,96,/api/data,Delete,112.51.253.60,2024-06-01 03:02:00,Success,Desktop
1146,80,/admin/users,Delete,50.247.50.249,2024-09-03 10:11:00,Failure,Mobile
1147,7,hr-db,Write,104.0.73.76,2024-07-07 22:17:00,Success,Desktop
1148,32,/finance/reports,Logout,200.71.253.53,2024-11-23 22:49:00,Success,Mobile
1149,62,email-server,Write,154.190.59.216,2024-05-30 01:49:00,Success,Desktop
1150,156,/dashboard,Logout,107.61.0.61,2024-03-23 16:22:00,Success,Desktop
1151,80,/api/data,Logout,88.46.100.17,2024-12-28 00:40:00,Success,Desktop
1152,60,/admin/users,Read,67.152.62.204,2024-01-16 08:57:00,Success,Desktop
1153,121,email-server,Logout,17.157.138.220,2024-06-06 23:22:00,Success,Desktop
1154,188,/dashboard,Write,19.229.111.187,2024-12-10 10:09:00,Success,Mobile
1155,190,/dashboard,Delete,35.126.69.170,2024-11-02 17:33:00,Success,Mobile
1156,186,/finance/reports,Delete,119.90.175.103,2024-11-03 03:28:00,Success,Desktop
1157,120,hr-db,Write,67.192.42.170,2024-01-08 13:10:00,Success,Desktop
1158,200,email-server,Write,120.244.253.228,2024-03-22 09:20:00,Success,Mobile
1159,68,/finance/reports,Read,31.4.90.63,2024-04-17 19:24:00,Failure,Desktop
1160,135,hr-db,Login,29.200.162.219,2024-06-05 16:38:00,Success,Desktop
1161,164,/finance/reports,Delete,134.166.114.94,2024-07-06 02:55:00,Success,Mobile
1162,200,/audit-logs,Write,146.62.253.188,2024-10-06 14:12:00,Failure,Server
1163,189,/audit-logs,Read,34.16.221.242,2024-06-11 12:05:00,Success,Server
1164,17,/api/data,Read,152.200.148.124,2024-11-13 23:12:00,Success,Server
1165,98,email-server,Read,157.132.17.163,2024-06-14 22:01:00,Success,Server
1166,28,/admin/users,Delete,125.174.70.146,2024-04-12 16:49:00,Success,Desktop
1167,159,finance-db,Write,173.48.147.177,2024-04-08 14:39:00,Failure,Desktop
1168,192,hr-db,Write,107.128.249.124,2024-09-28 18:42:00,Success,Server
1169,197,/admin/users,Login,95.93.153.242,2024-10-26 13:58:00,Success,Desktop
1170,25,/dashboard,Logout,6.124.222.9,2024-02-22 03:42:00,Success,Desktop
1171,85,/api/data,Read,190.121.100.210,2024-01-06 08:56:00,Success,Server
1172,76,/admin/users,Write,168.78.103.35,2024-03-07 02:54:00,Success,Server
1173,32,/hr/payroll,Read,121.187.255.168,2024-10-27 12:57:00,Success,Mobile
1174,147,finance-db,Write,28.231.146.10,2024-02-20 03:13:00,Success,Server
1175,90,/api/data,Login,197.145.28.10,2024-02-06 18:13:00,Success,Desktop
1176,55,/audit-logs,Read,7.114.73.243,2024-10-29 15:48:00,Success,Mobile
1177,129,/audit-logs,Write,198.242.110.10,2024-12-15 15:45:00,Success,Desktop
1178,44,email-server,Write,196.191.228.192,2024-07-03 03:59:00,Success,Server
1179,153,/hr/payroll,Read,205.223.233.132,2025-01-08 03:00:00,Success,Server
1180,105,/audit-logs,Login,66.73.206.20,2024-01-10 08:05:00,Success,Desktop
1181,162,/api/data,Write,156.45.117.59,2024-07-27 04:02:00,Success,Mobile
1182,23,/admin/users,Logout,84.195.215.163,2025-01-22 01:05:00,Success,Mobile
1183,70,finance-db,Login,122.169.225.143,2024-12-10 23:32:00,Success,Server
1184,63,/dashboard,Write,150.183.55.255,2024-08-22 07:04:00,Success,Desktop
1185,187,/admin/users,Write,76.113.9.89,2024-01-27 00:14:00,Success,Server
1186,86,/audit-logs,Write,169.55.81.19,2024-04-24 15:02:00,Success,Desktop
1187,72,finance-db,Read,41.176.85.38,2024-06-29 03:37:00,Success,Desktop
1188,57,/hr/payroll,Logout,178.207.168.48,2024-11-26 04:26:00,Success,Mobile
1189,11,/audit-logs,Delete,84.246.63.56,2024-01-14 03:30:00,Success,Server
1190,185,/admin/users,Export,36.59.141.99,2024-12-18 11:26:00,Success,Server
1191,76,/audit-logs,Export,124.163.52.173,2025-01-09 01:17:00,Success,Server
1192,198,/settings,Read,213.215.32.234,2024-09-08 03:16:00,Success,Mobile
1193,19,/hr/payroll,Login,201.159.115.176,2024-01-24 08:55:00,Success,Server
1194,32,finance-db,Delete,39.158.8.69,2024-03-31 23:35:00,Success,Mobile
1195,85,hr-db,Delete,156.194.165.184,2025-01-05 11:46:00,Success,Mobile
1196,159,email-server,Export,84.222.10.223,2024-05-11 08:49:00,Success,Desktop
1197,116,/settings,Delete,81.211.216.26,2024-02-19 02:29:00,Success,Mobile
1198,86,hr-db,Login,138.187.29.93,2024-11-16 16:21:00,Success,Desktop
1199,96,/dashboard,Login,141.221.8.190,2024-05-17 16:12:00,Success,Mobile
1200,164,email-server,Write,151.234.180.52,2025-01-22 17:08:00,Success,Mobile
1201,79,/finance/reports,Logout,221.16.230.198,2025-01-30 22:55:00,Success,Mobile
1202,175,hr-db,Login,158.7.26.86,2024-09-01 15:35:00,Success,Desktop
1203,144,/dashboard,Logout,196.87.218.4,2024-11-04 22:14:00,Success,Mobile
1204,166,email-server,Export,161.227.253.241,2024-10-07 08:28:00,Success,Mobile
1205,1,finance-db,Read,210.1.236.36,2024-09-12 12:31:00,Success,Mobile
1206,167,finance-db,Logout,36.197.154.255,2024-02-11 07:58:00,Success,Mobile
1207,123,/settings,Logout,152.101.179.20,2024-04-12 13:11:00,Failure,Mobile
1208,192,/settings,Read,160.95.251.110,2025-01-07 04:40:00,Success,Mobile
1209,170,/dashboard,Login,92.42.144.140,2024-06-09 20:05:00,Success,Desktop
1210,113,finance-db,Write,147.114.129.48,2024-11-30 07:10:00,Success,Desktop
1211,111,/finance/reports,Logout,25.196.209.228,2024-09-23 03:19:00,Success,Server
1212,200,/admin/users,Logout,126.134.0.22,2024-10-06 15:42:00,Failure,Server
1213,73,/admin/users,Logout,86.55.40.235,2024-07-28 05:30:00,Success,Mobile
1214,40,/audit-logs,Read,132.39.124.226,2024-03-18 04:46:00,Success,Mobile
1215,33,/audit-logs,Logout,46.65.90.144,2024-03-15 13:29:00,Success,Mobile
1216,40,/admin/users,Delete,137.247.54.246,2024-03-09 13:43:00,Success,Mobile
1217,90,/audit-logs,Delete,18.250.221.239,2025-01-17 03:28:00,Success,Desktop
1218,20,/finance/reports,Write,198.2.83.26,2024-01-14 02:45:00,Success,Mobile
1219,185,/admin/users,Logout,138.70.49.116,2024-08-06 01:12:00,Success,Server
1220,37,email-server,Delete,17.189.54.82,2024-02-26 11:50:00,Success,Server
1221,92,/settings,Read,91.66.204.90,2024-10-25 17:30:00,Success,Mobile
1222,162,/hr/payroll,Delete,202.25.151.5,2024-02-05 01:42:00,Success,Server
1223,54,/finance/reports,Delete,132.165.184.140,2024-11-05 20:14:00,Success,Mobile
1224,58,finance-db,Read,217.83.253.212,2024-04-05 07:05:00,Success,Mobile
1225,133,hr-db,Logout,37.42.133.64,2024-07-24 16:52:00,Success,Desktop
1226,138,finance-db,Export,29.167.10.225,2025-01-27 00:56:00,Success,Mobile
1227,143,hr-db,Export,220.112.141.67,2024-01-26 03:03:00,Success,Server
1228,53,/hr/payroll,Delete,94.133.166.76,2024-01-30 00:03:00,Success,Desktop
1229,27,/audit-logs,Delete,180.222.26.187,2024-12-01 17:40:00,Failure,Server
1230,56,/audit-logs,Write,174.57.248.129,2024-12-21 23:02:00,Success,Desktop
1231,29,/hr/payroll,Read,104.8.5.198,2024-08-02 22:47:00,Success,Mobile
1232,39,/admin/users,Write,62.0.166.141,2024-03-05 03:16:00,Success,Desktop
1233,69,/audit-logs,Delete,65.232.58.155,2024-12-05 16:52:00,Success,Desktop
1234,167,/dashboard,Export,54.14.146.141,2024-03-05 03:58:00,Success,Desktop
1235,169,/finance/reports,Read,3.30.218.139,2024-03-05 04:12:00,Success,Server
1236,167,/dashboard,Login,198.32.95.110,2024-07-06 20:59:00,Success,Desktop
1237,118,email-server,Write,123.214.66.210,2024-07-01 23:43:00,Success,Server
1238,47,finance-db,Logout,26.80.68.226,2025-01-22 04:52:00,Failure,Mobile
1239,43,finance-db,Read,139.78.15.217,2024-12-21 14:22:00,Success,Mobile
1240,100,/hr/payroll,Read,32.110.204.187,2024-10-23 05:38:00,Success,Server
1241,160,hr-db,Export,67.194.16.223,2024-02-24 16:58:00,Success,Desktop
1242,133,/settings,Export,98.236.139.95,2024-04-02 16:07:00,Success,Desktop
1243,110,/hr/payroll,Read,90.120.217.243,2024-06-10 17:22:00,Success,Mobile
1244,172,/api/data,Login,86.62.62.163,2024-08-09 14:08:00,Success,Desktop
1245,186,/settings,Delete,155.218.97.21,2024-09-22 09:44:00,Success,Mobile
1246,23,/admin/users,Delete,106.111.242.140,2024-07-27 05:56:00,Success,Server
1247,83,/audit-logs,Login,147.112.160.152,2024-11-02 09:00:00,Success,Mobile
1248,112,/audit-logs,Read,157.247.191.57,2024-03-10 10:57:00,Success,Mobile
1249,86,hr-db,Export,38.111.65.122,2024-03-18 18:28:00,Failure,Mobile
1250,151,/api/data,Logout,150.40.187.158,2024-10-10 08:07:00,Success,Mobile
1251,43,/finance/reports,Delete,214.199.160.70,2024-09-18 11:47:00,Success,Server
1252,31,finance-db,Read,98.231.54.111,2024-11-18 23:44:00,Failure,Server
1253,132,/dashboard,Write,66.108.238.211,2024-10-20 20:28:00,Success,Server
1254,62,/settings,Read,72.184.230.249,2024-08-25 06:24:00,Failure,Server
1255,44,email-server,Export,220.233.153.110,2024-08-08 13:04:00,Success,Server
1256,52,/finance/reports,Export,116.50.157.190,2024-09-02 12:48:00,Success,Mobile
1257,190,/settings,Export,205.18.54.130,2024-08-01 11:47:00,Success,Mobile
1258,182,/settings,Write,197.197.179.69,2024-01-30 17:28:00,Failure,Server
1259,164,/dashboard,Login,223.143.253.156,2024-03-03 00:27:00,Success,Server
1260,101,/dashboard,Export,158.77.106.105,2024-12-07 11:42:00,Success,Mobile
1261,109,/admin/users,Logout,84.243.177.113,2024-01-30 22:42:00,Failure,Server
1262,114,/api/data,Logout,138.150.81.57,2024-10-02 10:47:00,Success,Server
1263,161,/admin/users,Export,43.7.4.200,2025-01-05 19:03:00,Success,Server
1264,61,/settings,Login,117.196.61.142,2024-06-27 21:14:00,Success,Mobile
1265,8,/api/data,Logout,184.114.6.253,2024-05-29 22:01:00,Success,Desktop
1266,7,email-server,Login,103.28.239.145,2024-12-25 07:02:00,Success,Server
1267,87,/dashboard,Export,121.116.102.52,2024-11-23 05:14:00,Failure,Server
1268,80,/settings,Delete,64.68.139.96,2024-09-26 06:48:00,Success,Server
1269,199,hr-db,Logout,84.13.235.36,2024-09-13 18:21:00,Success,Desktop
1270,133,/audit-logs,Write,149.176.16.40,2024-11-17 22:12:00,Success,Mobile
1271,88,/dashboard,Write,24.216.203.99,2024-08-13 08:26:00,Success,Desktop
1272,171,/finance/reports,Export,187.220.109.139,2024-01-17 17:17:00,Success,Server
1273,182,/audit-logs,Login,211.72.250.108,2024-02-13 13:49:00,Success,Server
1274,64,finance-db,Delete,101.185.153.243,2024-09-11 11:06:00,Success,Desktop
1275,14,/hr/payroll,Read,196.254.97.105,2024-04-13 00:00:00,Success,Mobile
1276,182,/settings,Export,107.70.201.244,2024-05-25 01:15:00,Success,Mobile
1277,79,/audit-logs,Delete,16.114.18.57,2025-01-05 02:46:00,Success,Server
1278,183,/dashboard,Login,11.115.138.99,2024-02-29 14:29:00,Success,Server
1279,92,/admin/users,Logout,143.128.108.39,2024-06-10 08:16:00,Success,Server
1280,33,finance-db,Logout,84.116.152.140,2025-01-04 01:20:00,Success,Server
1281,181,/finance/reports,Logout,218.59.159.33,2024-06-15 11:07:00,Failure,Server
1282,107,/dashboard,Login,107.134.157.142,2024-01-14 17:38:00,Success,Server
1283,169,email-server,Read,107.193.113.154,2024-06-13 19:50:00,Success,Mobile
1284,139,/admin/users,Write,114.80.224.72,2024-12-14 12:27:00,Success,Desktop
1285,8,hr-db,Write,77.22.203.183,2024-04-09 16:31:00,Success,Desktop
1286,123,/settings,Write,158.226.39.124,2024-11-24 06:55:00,Success,Desktop
1287,141,/dashboard,Delete,166.235.81.170,2024-02-06 14:29:00,Failure,Mobile
1288,86,finance-db,Delete,59.250.172.252,2024-05-28 17:47:00,Success,Server
1289,31,/finance/reports,Write,104.26.146.186,2024-07-12 03:30:00,Success,Mobile
1290,180,email-server,Read,23.32.72.165,2024-04-01 05:51:00,Success,Server
1291,18,/dashboard,Logout,32.201.200.6,2024-02-20 11:55:00,Failure,Server
1292,147,email-server,Login,48.147.236.82,2024-09-03 03:40:00,Success,Desktop
1293,164,/admin/users,Logout,218.108.25.229,2024-11-25 06:18:00,Success,Mobile
1294,11,/audit-logs,Export,177.106.229.248,2024-07-25 02:35:00,Failure,Desktop
1295,60,/settings,Write,198.41.193.21,2024-03-29 17:37:00,Success,Server
1296,158,/audit-logs,Delete,181.118.77.19,2025-01-20 07:10:00,Success,Mobile
1297,11,/admin/users,Write,146.186.14.119,2024-09-19 04:26:00,Success,Server
1298,156,/api/data,Login,74.48.236.44,2024-12-13 06:10:00,Success,Mobile
1299,27,/audit-logs,Login,10.254.178.124,2024-01-31 20:03:00,Success,Desktop
1300,33,finance-db,Delete,54.58.37.112,2024-12-20 03:26:00,Success,Server
1301,67,finance-db,Logout,10.224.12.217,2025-01-18 09:11:00,Success,Desktop
1302,96,finance-db,Delete,156.234.105.108,2024-12-22 19:55:00,Success,Server
1303,137,/api/data,Login,91.96.163.139,2024-01-23 07:03:00,Success,Mobile
1304,39,email-server,Login,213.8.0.90,2024-04-13 08:16:00,Success,Server
1305,164,/dashboard,Read,151.29.236.179,2025-01-28 01:45:00,Success,Server
1306,181,/admin/users,Write,222.209.42.254,2024-06-30 11:57:00,Success,Server
1307,200,/admin/users,Read,188.45.75.247,2025-01-25 20:49:00,Success,Server
1308,93,finance-db,Delete,67.223.6.158,2024-07-11 09:16:00,Success,Mobile
1309,74,hr-db,Read,40.130.185.233,2024-01-13 15:10:00,Success,Desktop
1310,24,/api/data,Read,173.22.73.202,2024-02-25 19:06:00,Success,Desktop
1311,144,/settings,Read,44.251.171.141,2024-05-20 17:14:00,Success,Mobile
1312,194,finance-db,Logout,204.169.91.253,2024-12-22 02:19:00,Success,Desktop
1313,135,/finance/reports,Login,195.215.58.209,2024-03-22 12:08:00,Success,Server
1314,59,/api/data,Logout,33.73.26.211,2024-11-12 13:05:00,Success,Desktop
1315,6,/admin/users,Logout,87.175.151.221,2024-01-22 14:39:00,Success,Mobile
1316,115,/api/data,Delete,97.21.222.202,2025-01-10 10:45:00,Success,Desktop
1317,189,/settings,Export,156.192.76.82,2024-12-15 03:47:00,Failure,Mobile
1318,68,/dashboard,Login,182.225.129.32,2025-01-10 02:29:00,Success,Mobile
1319,41,/api/data,Login,172.195.125.19,2025-01-02 17:51:00,Failure,Mobile
1320,104,hr-db,Write,174.72.231.125,2024-03-21 19:32:00,Success,Server
1321,119,/settings,Delete,207.140.245.223,2024-04-06 11:32:00,Success,Mobile
1322,50,/dashboard,Export,26.204.137.160,2024-02-17 15:27:00,Success,Desktop
1323,63,hr-db,Login,189.124.90.4,2024-03-25 19:05:00,Success,Desktop
1324,90,/finance/reports,Logout,101.249.160.161,2024-08-26 02:38:00,Success,Desktop
1325,150,/settings,Read,92.34.23.139,2024-05-15 13:20:00,Success,Mobile
1326,163,/settings,Delete,197.227.225.88,2024-03-08 13:22:00,Success,Mobile
1327,55,/admin/users,Read,65.252.78.132,2024-01-22 12:55:00,Success,Mobile
1328,188,/hr/payroll,Delete,218.166.15.225,2024-07-08 12:37:00,Failure,Desktop
1329,51,finance-db,Logout,114.242.240.46,2024-05-26 23:59:00,Success,Desktop
1330,95,/dashboard,Read,4.154.31.212,2024-08-20 19:45:00,Success,Mobile
1331,134,/finance/reports,Export,162.102.139.88,2024-10-04 10:44:00,Success,Desktop
1332,42,/admin/users,Delete,142.69.178.29,2024-04-15 16:36:00,Failure,Desktop
1333,18,hr-db,Logout,197.143.182.235,2024-05-16 15:00:00,Success,Mobile
1334,198,finance-db,Read,165.72.17.173,2024-03-02 16:15:00,Success,Server
1335,132,/dashboard,Logout,27.163.251.37,2024-11-09 21:43:00,Success,Mobile
1336,55,/finance/reports,Write,171.242.102.234,2024-12-05 13:41:00,Success,Desktop
1337,146,email-server,Logout,166.57.5.101,2024-01-06 03:19:00,Success,Desktop
1338,25,/admin/users,Delete,125.39.16.73,2024-05-30 21:57:00,Success,Server
1339,158,/admin/users,Export,42.37.101.13,2024-06-18 13:30:00,Success,Server
